idx,orig_idx,question,transformation_type,intensity,image_idx
val_Spatial_Reasoning_168_shift2_rephrased4,val_Spatial_Reasoning_168,The chair is located beneath the horse.,shift,5.0,val_Spatial_Reasoning_168_shift2
val_Spatial_Reasoning_168_bw1_rephrased1,val_Spatial_Reasoning_168,The horse is above the chair.,bw,,val_Spatial_Reasoning_168_bw1
val_Spatial_Reasoning_168_bw1_rephrased2,val_Spatial_Reasoning_168,The chair is positioned below the horse.,bw,,val_Spatial_Reasoning_168_bw1
val_Spatial_Reasoning_168_bw1_rephrased3,val_Spatial_Reasoning_168,The horse is situated above the chair.,bw,,val_Spatial_Reasoning_168_bw1
val_Spatial_Reasoning_168_bw1_rephrased4,val_Spatial_Reasoning_168,The chair is located underneath the horse.,bw,,val_Spatial_Reasoning_168_bw1
val_Spatial_Reasoning_168_bw2_rephrased1,val_Spatial_Reasoning_168,The horse is positioned above the chair.,bw,,val_Spatial_Reasoning_168_bw2
val_Spatial_Reasoning_168_bw2_rephrased2,val_Spatial_Reasoning_168,The chair is situated at a lower level than the horse.,bw,,val_Spatial_Reasoning_168_bw2
val_Spatial_Reasoning_168_bw2_rephrased3,val_Spatial_Reasoning_168,The horse is located above the chair.,bw,,val_Spatial_Reasoning_168_bw2
val_Spatial_Reasoning_168_bw2_rephrased4,val_Spatial_Reasoning_168,The chair is at a lower elevation than the horse.,bw,,val_Spatial_Reasoning_168_bw2
val_Spatial_Reasoning_169_contrast1_rephrased1,val_Spatial_Reasoning_169,The chair is positioned at a distance from the horse.,contrast,4.0,val_Spatial_Reasoning_169_contrast1
val_Spatial_Reasoning_169_contrast1_rephrased2,val_Spatial_Reasoning_169,The chair is separated from the horse by some space.,contrast,4.0,val_Spatial_Reasoning_169_contrast1
val_Spatial_Reasoning_169_contrast1_rephrased3,val_Spatial_Reasoning_169,The horse and chair are not located in close proximity.,contrast,4.0,val_Spatial_Reasoning_169_contrast1
val_Spatial_Reasoning_169_contrast1_rephrased4,val_Spatial_Reasoning_169,The chair is not adjacent to the horse.,contrast,4.0,val_Spatial_Reasoning_169_contrast1
val_Spatial_Reasoning_169_contrast2_rephrased1,val_Spatial_Reasoning_169,The chair is located at a distance from the horse.,contrast,7.0,val_Spatial_Reasoning_169_contrast2
val_Spatial_Reasoning_169_contrast2_rephrased2,val_Spatial_Reasoning_169,The horse and the chair are not in close proximity.,contrast,7.0,val_Spatial_Reasoning_169_contrast2
val_Spatial_Reasoning_169_contrast2_rephrased3,val_Spatial_Reasoning_169,The chair is situated at a greater distance from the horse.,contrast,7.0,val_Spatial_Reasoning_169_contrast2
val_Spatial_Reasoning_169_contrast2_rephrased4,val_Spatial_Reasoning_169,The horse and the chair are separated by a considerable space.,contrast,7.0,val_Spatial_Reasoning_169_contrast2
val_Spatial_Reasoning_169_blur1_rephrased1,val_Spatial_Reasoning_169,The horse and the chair are not adjacent to each other.,blur,4.0,val_Spatial_Reasoning_169_blur1
val_Spatial_Reasoning_169_blur1_rephrased2,val_Spatial_Reasoning_169,The chair is positioned at a distance from the horse.,blur,4.0,val_Spatial_Reasoning_169_blur1
val_Spatial_Reasoning_169_blur1_rephrased3,val_Spatial_Reasoning_169,The horse and the chair are not in close proximity.,blur,4.0,val_Spatial_Reasoning_169_blur1
val_Spatial_Reasoning_169_blur1_rephrased4,val_Spatial_Reasoning_169,The chair is located away from the horse.,blur,4.0,val_Spatial_Reasoning_169_blur1
val_Spatial_Reasoning_169_blur2_rephrased1,val_Spatial_Reasoning_169,The horse and the chair are not adjacent to each other.,blur,7.0,val_Spatial_Reasoning_169_blur2
val_Spatial_Reasoning_169_blur2_rephrased2,val_Spatial_Reasoning_169,The chair is positioned at a distance from the horse.,blur,7.0,val_Spatial_Reasoning_169_blur2
val_Spatial_Reasoning_169_blur2_rephrased3,val_Spatial_Reasoning_169,The horse and the chair are not in close proximity.,blur,7.0,val_Spatial_Reasoning_169_blur2
val_Spatial_Reasoning_169_blur2_rephrased4,val_Spatial_Reasoning_169,The chair is not located near the horse.,blur,7.0,val_Spatial_Reasoning_169_blur2
val_Spatial_Reasoning_169_noise1_rephrased1,val_Spatial_Reasoning_169,The horse and the chair are not in the same location.,noise,6.0,val_Spatial_Reasoning_169_noise1
val_Spatial_Reasoning_169_noise1_rephrased2,val_Spatial_Reasoning_169,The chair is positioned at a distance from the horse.,noise,6.0,val_Spatial_Reasoning_169_noise1
val_Spatial_Reasoning_169_noise1_rephrased3,val_Spatial_Reasoning_169,The horse is situated at a greater distance from the chair than the chair is from the horse.,noise,6.0,val_Spatial_Reasoning_169_noise1
val_Spatial_Reasoning_169_noise1_rephrased4,val_Spatial_Reasoning_169,The chair is not next to the horse.,noise,6.0,val_Spatial_Reasoning_169_noise1
val_Spatial_Reasoning_169_noise2_rephrased1,val_Spatial_Reasoning_169,The chair is situated at a distance from the horse.,noise,9.0,val_Spatial_Reasoning_169_noise2
val_Spatial_Reasoning_169_noise2_rephrased2,val_Spatial_Reasoning_169,The horse and the chair are not in close proximity.,noise,9.0,val_Spatial_Reasoning_169_noise2
val_Spatial_Reasoning_169_noise2_rephrased3,val_Spatial_Reasoning_169,The chair is positioned far away from the horse.,noise,9.0,val_Spatial_Reasoning_169_noise2
val_Spatial_Reasoning_169_noise2_rephrased4,val_Spatial_Reasoning_169,The chair is separated from the horse by some space.,noise,9.0,val_Spatial_Reasoning_169_noise2
val_Spatial_Reasoning_169_masking1_rephrased1,val_Spatial_Reasoning_169,The chair is situated at a distance from the horse.,masking,6.0,val_Spatial_Reasoning_169_masking1
val_Spatial_Reasoning_169_masking1_rephrased2,val_Spatial_Reasoning_169,The horse and chair are separated by some space.,masking,6.0,val_Spatial_Reasoning_169_masking1
val_Spatial_Reasoning_169_masking1_rephrased3,val_Spatial_Reasoning_169,The chair is positioned far from the horse.,masking,6.0,val_Spatial_Reasoning_169_masking1
val_Spatial_Reasoning_169_masking1_rephrased4,val_Spatial_Reasoning_169,The horse is not in close proximity to the chair.,masking,6.0,val_Spatial_Reasoning_169_masking1
val_Spatial_Reasoning_169_masking2_rephrased1,val_Spatial_Reasoning_169,The chair is positioned at a distance from the horse.,masking,9.0,val_Spatial_Reasoning_169_masking2
val_Spatial_Reasoning_169_masking2_rephrased2,val_Spatial_Reasoning_169,The horse and chair are separated by some space.,masking,9.0,val_Spatial_Reasoning_169_masking2
val_Spatial_Reasoning_169_masking2_rephrased3,val_Spatial_Reasoning_169,The chair is not located near the horse.,masking,9.0,val_Spatial_Reasoning_169_masking2
val_Spatial_Reasoning_169_masking2_rephrased4,val_Spatial_Reasoning_169,There is a gap between the chair and the horse.,masking,9.0,val_Spatial_Reasoning_169_masking2
val_Spatial_Reasoning_169_rotate1_rephrased1,val_Spatial_Reasoning_169,The chair is positioned at a distance from the horse.,rotate,4.0,val_Spatial_Reasoning_169_rotate1
val_Spatial_Reasoning_169_rotate1_rephrased2,val_Spatial_Reasoning_169,The horse and the chair are separated by some space.,rotate,4.0,val_Spatial_Reasoning_169_rotate1
val_Spatial_Reasoning_169_rotate1_rephrased3,val_Spatial_Reasoning_169,The horse is not in close proximity to the chair.,rotate,4.0,val_Spatial_Reasoning_169_rotate1
val_Spatial_Reasoning_169_rotate1_rephrased4,val_Spatial_Reasoning_169,The chair and the horse are not in immediate contact.,rotate,4.0,val_Spatial_Reasoning_169_rotate1
val_Spatial_Reasoning_169_rotate2_rephrased1,val_Spatial_Reasoning_169,The horse and the chair are not in the same location.,rotate,7.0,val_Spatial_Reasoning_169_rotate2
val_Spatial_Reasoning_169_rotate2_rephrased2,val_Spatial_Reasoning_169,The chair is situated in a different area than the horse.,rotate,7.0,val_Spatial_Reasoning_169_rotate2
val_Spatial_Reasoning_169_rotate2_rephrased3,val_Spatial_Reasoning_169,The horse and chair are separated by distance.,rotate,7.0,val_Spatial_Reasoning_169_rotate2
val_Spatial_Reasoning_169_rotate2_rephrased4,val_Spatial_Reasoning_169,The chair is positioned farther from the horse.,rotate,7.0,val_Spatial_Reasoning_169_rotate2
val_Spatial_Reasoning_169_shift1_rephrased1,val_Spatial_Reasoning_169,The horse and the chair are not in close proximity to each other.,shift,4.0,val_Spatial_Reasoning_169_shift1
val_Spatial_Reasoning_169_shift1_rephrased2,val_Spatial_Reasoning_169,The chair is located at a distance from the horse.,shift,4.0,val_Spatial_Reasoning_169_shift1
val_Spatial_Reasoning_169_shift1_rephrased3,val_Spatial_Reasoning_169,The horse and the chair are not adjacent to one another.,shift,4.0,val_Spatial_Reasoning_169_shift1
val_Spatial_Reasoning_169_shift1_rephrased4,val_Spatial_Reasoning_169,The horse and the chair are not situated next to each other.,shift,4.0,val_Spatial_Reasoning_169_shift1
val_Spatial_Reasoning_169_shift2_rephrased1,val_Spatial_Reasoning_169,The chair is situated at a distance from the horse.,shift,7.0,val_Spatial_Reasoning_169_shift2
val_Spatial_Reasoning_169_shift2_rephrased2,val_Spatial_Reasoning_169,The horse and the chair are not in close proximity.,shift,7.0,val_Spatial_Reasoning_169_shift2
val_Spatial_Reasoning_169_shift2_rephrased3,val_Spatial_Reasoning_169,The chair is not adjacent to the horse.,shift,7.0,val_Spatial_Reasoning_169_shift2
val_Spatial_Reasoning_169_shift2_rephrased4,val_Spatial_Reasoning_169,The horse is not near the chair.,shift,7.0,val_Spatial_Reasoning_169_shift2
val_Spatial_Reasoning_169_bw1_rephrased1,val_Spatial_Reasoning_169,The chair is located at a distance from the horse.,bw,,val_Spatial_Reasoning_169_bw1
val_Spatial_Reasoning_169_bw1_rephrased2,val_Spatial_Reasoning_169,The horse and chair are not in close proximity.,bw,,val_Spatial_Reasoning_169_bw1
val_Spatial_Reasoning_169_bw1_rephrased3,val_Spatial_Reasoning_169,The chair is situated far from the horse.,bw,,val_Spatial_Reasoning_169_bw1
val_Spatial_Reasoning_169_bw1_rephrased4,val_Spatial_Reasoning_169,The chair is not positioned near the horse.,bw,,val_Spatial_Reasoning_169_bw1
val_Spatial_Reasoning_169_bw2_rephrased1,val_Spatial_Reasoning_169,The chair is situated at a distance from the horse.,bw,,val_Spatial_Reasoning_169_bw2
val_Spatial_Reasoning_169_bw2_rephrased2,val_Spatial_Reasoning_169,The horse and chair are not in close proximity.,bw,,val_Spatial_Reasoning_169_bw2
val_Spatial_Reasoning_169_bw2_rephrased3,val_Spatial_Reasoning_169,The chair is positioned far away from the horse.,bw,,val_Spatial_Reasoning_169_bw2
val_Spatial_Reasoning_169_bw2_rephrased4,val_Spatial_Reasoning_169,The horse and the chair are separated by a considerable space.,bw,,val_Spatial_Reasoning_169_bw2
val_Spatial_Reasoning_170_contrast1_rephrased1,val_Spatial_Reasoning_170,The motorcycle is situated near the dog.,contrast,7.0,val_Spatial_Reasoning_170_contrast1
val_Spatial_Reasoning_170_contrast1_rephrased2,val_Spatial_Reasoning_170,The motorcycle is located close to the dog.,contrast,7.0,val_Spatial_Reasoning_170_contrast1
val_Spatial_Reasoning_170_contrast1_rephrased3,val_Spatial_Reasoning_170,The dog is positioned near the motorcycle.,contrast,7.0,val_Spatial_Reasoning_170_contrast1
val_Spatial_Reasoning_170_contrast1_rephrased4,val_Spatial_Reasoning_170,The motorcycle is in proximity to the dog.,contrast,7.0,val_Spatial_Reasoning_170_contrast1
val_Spatial_Reasoning_170_contrast2_rephrased1,val_Spatial_Reasoning_170,The motorcycle is located next to the dog.,contrast,6.0,val_Spatial_Reasoning_170_contrast2
val_Spatial_Reasoning_170_contrast2_rephrased2,val_Spatial_Reasoning_170,The dog is positioned near the motorcycle.,contrast,6.0,val_Spatial_Reasoning_170_contrast2
val_Spatial_Reasoning_170_contrast2_rephrased3,val_Spatial_Reasoning_170,The motorcycle is situated beside the dog.,contrast,6.0,val_Spatial_Reasoning_170_contrast2
val_Spatial_Reasoning_170_contrast2_rephrased4,val_Spatial_Reasoning_170,The motorcycle is adjacent to the dog.,contrast,6.0,val_Spatial_Reasoning_170_contrast2
val_Spatial_Reasoning_170_blur1_rephrased1,val_Spatial_Reasoning_170,The motorcycle is located near the dog.,blur,7.0,val_Spatial_Reasoning_170_blur1
val_Spatial_Reasoning_170_blur1_rephrased2,val_Spatial_Reasoning_170,The motorcycle is situated by the dog.,blur,7.0,val_Spatial_Reasoning_170_blur1
val_Spatial_Reasoning_170_blur1_rephrased3,val_Spatial_Reasoning_170,The motorcycle is positioned next to the dog.,blur,7.0,val_Spatial_Reasoning_170_blur1
val_Spatial_Reasoning_170_blur1_rephrased4,val_Spatial_Reasoning_170,The motorcycle is located adjacent to the dog.,blur,7.0,val_Spatial_Reasoning_170_blur1
val_Spatial_Reasoning_170_blur2_rephrased1,val_Spatial_Reasoning_170,The motorcycle is located next to the dog.,blur,6.0,val_Spatial_Reasoning_170_blur2
val_Spatial_Reasoning_170_blur2_rephrased2,val_Spatial_Reasoning_170,The motorcycle is situated beside the dog.,blur,6.0,val_Spatial_Reasoning_170_blur2
val_Spatial_Reasoning_170_blur2_rephrased3,val_Spatial_Reasoning_170,The motorcycle is positioned near the dog.,blur,6.0,val_Spatial_Reasoning_170_blur2
val_Spatial_Reasoning_170_blur2_rephrased4,val_Spatial_Reasoning_170,The motorcycle is parked adjacent to the dog.,blur,6.0,val_Spatial_Reasoning_170_blur2
val_Spatial_Reasoning_170_noise1_rephrased1,val_Spatial_Reasoning_170,The motorcycle is situated next to the dog.,noise,6.0,val_Spatial_Reasoning_170_noise1
val_Spatial_Reasoning_170_noise1_rephrased2,val_Spatial_Reasoning_170,The motorcycle is positioned by the dog.,noise,6.0,val_Spatial_Reasoning_170_noise1
val_Spatial_Reasoning_170_noise1_rephrased3,val_Spatial_Reasoning_170,The motorcycle is located right next to the dog.,noise,6.0,val_Spatial_Reasoning_170_noise1
val_Spatial_Reasoning_170_noise1_rephrased4,val_Spatial_Reasoning_170,The motorcycle is placed beside the dog.,noise,6.0,val_Spatial_Reasoning_170_noise1
val_Spatial_Reasoning_170_noise2_rephrased1,val_Spatial_Reasoning_170,The motorcycle is located beside the dog.,noise,8.0,val_Spatial_Reasoning_170_noise2
val_Spatial_Reasoning_170_noise2_rephrased2,val_Spatial_Reasoning_170,The dog is situated next to the motorcycle.,noise,8.0,val_Spatial_Reasoning_170_noise2
val_Spatial_Reasoning_170_noise2_rephrased3,val_Spatial_Reasoning_170,The motorcycle is positioned near the dog.,noise,8.0,val_Spatial_Reasoning_170_noise2
val_Spatial_Reasoning_170_noise2_rephrased4,val_Spatial_Reasoning_170,The motorcycle is right next to the dog.,noise,8.0,val_Spatial_Reasoning_170_noise2
val_Spatial_Reasoning_170_masking1_rephrased1,val_Spatial_Reasoning_170,The dog is next to the motorcycle.,masking,6.0,val_Spatial_Reasoning_170_masking1
val_Spatial_Reasoning_170_masking1_rephrased2,val_Spatial_Reasoning_170,The motorcycle is situated beside the dog.,masking,6.0,val_Spatial_Reasoning_170_masking1
val_Spatial_Reasoning_170_masking1_rephrased3,val_Spatial_Reasoning_170,The dog is positioned near the motorcycle.,masking,6.0,val_Spatial_Reasoning_170_masking1
val_Spatial_Reasoning_170_masking1_rephrased4,val_Spatial_Reasoning_170,The motorcycle is located adjacent to the dog.,masking,6.0,val_Spatial_Reasoning_170_masking1
val_Spatial_Reasoning_170_masking2_rephrased1,val_Spatial_Reasoning_170,The motorcycle is located near the dog.,masking,8.0,val_Spatial_Reasoning_170_masking2
val_Spatial_Reasoning_170_masking2_rephrased2,val_Spatial_Reasoning_170,The motorcycle is situated next to the dog.,masking,8.0,val_Spatial_Reasoning_170_masking2
val_Spatial_Reasoning_170_masking2_rephrased3,val_Spatial_Reasoning_170,The dog is positioned next to the motorcycle.,masking,8.0,val_Spatial_Reasoning_170_masking2
val_Spatial_Reasoning_170_masking2_rephrased4,val_Spatial_Reasoning_170,The motorcycle is positioned adjacent to the dog.,masking,8.0,val_Spatial_Reasoning_170_masking2
val_Spatial_Reasoning_170_rotate1_rephrased1,val_Spatial_Reasoning_170,The dog is next to the motorcycle.,rotate,7.0,val_Spatial_Reasoning_170_rotate1
val_Spatial_Reasoning_170_rotate1_rephrased2,val_Spatial_Reasoning_170,The motorcycle is situated near the dog.,rotate,7.0,val_Spatial_Reasoning_170_rotate1
val_Spatial_Reasoning_170_rotate1_rephrased3,val_Spatial_Reasoning_170,The dog is positioned alongside the motorcycle.,rotate,7.0,val_Spatial_Reasoning_170_rotate1
val_Spatial_Reasoning_170_rotate1_rephrased4,val_Spatial_Reasoning_170,The motorcycle is located beside the dog.,rotate,7.0,val_Spatial_Reasoning_170_rotate1
val_Spatial_Reasoning_170_rotate2_rephrased1,val_Spatial_Reasoning_170,The motorcycle is located near the dog.,rotate,6.0,val_Spatial_Reasoning_170_rotate2
val_Spatial_Reasoning_170_rotate2_rephrased2,val_Spatial_Reasoning_170,The dog is situated next to the motorcycle.,rotate,6.0,val_Spatial_Reasoning_170_rotate2
val_Spatial_Reasoning_170_rotate2_rephrased3,val_Spatial_Reasoning_170,The motorcycle is situated next to the dog.,rotate,6.0,val_Spatial_Reasoning_170_rotate2
val_Spatial_Reasoning_170_rotate2_rephrased4,val_Spatial_Reasoning_170,The motorcycle is positioned near the dog.,rotate,6.0,val_Spatial_Reasoning_170_rotate2
val_Spatial_Reasoning_170_shift1_rephrased1,val_Spatial_Reasoning_170,The motorcycle is located next to the dog.,shift,7.0,val_Spatial_Reasoning_170_shift1
val_Spatial_Reasoning_170_shift1_rephrased2,val_Spatial_Reasoning_170,The dog is situated near the motorcycle.,shift,7.0,val_Spatial_Reasoning_170_shift1
val_Spatial_Reasoning_170_shift1_rephrased3,val_Spatial_Reasoning_170,The motorcycle is positioned beside the dog.,shift,7.0,val_Spatial_Reasoning_170_shift1
val_Spatial_Reasoning_170_shift1_rephrased4,val_Spatial_Reasoning_170,The dog is adjacent to the motorcycle.,shift,7.0,val_Spatial_Reasoning_170_shift1
val_Spatial_Reasoning_170_shift2_rephrased1,val_Spatial_Reasoning_170,The motorcycle is situated near the dog.,shift,6.0,val_Spatial_Reasoning_170_shift2
val_Spatial_Reasoning_170_shift2_rephrased2,val_Spatial_Reasoning_170,The motorcycle is located by the dog.,shift,6.0,val_Spatial_Reasoning_170_shift2
val_Spatial_Reasoning_170_shift2_rephrased3,val_Spatial_Reasoning_170,The dog is in close proximity to the motorcycle.,shift,6.0,val_Spatial_Reasoning_170_shift2
