idx,question,orig_idx
val_Spatial_Relation_93_rephrased14,Is the cat located on the left side of the pizza?,val_Spatial_Relation_93
val_Spatial_Relation_94_rephrased1,Does the backpack hold the cat inside?,val_Spatial_Relation_94
val_Spatial_Relation_94_rephrased2,Is the cat located within the backpack?,val_Spatial_Relation_94
val_Spatial_Relation_94_rephrased3,Does the backpack enclose the cat?,val_Spatial_Relation_94
val_Spatial_Relation_94_rephrased4,Is the cat contained within the backpack?,val_Spatial_Relation_94
val_Spatial_Relation_94_rephrased5,Does the backpack have the cat inside it?,val_Spatial_Relation_94
val_Spatial_Relation_94_rephrased6,Is the cat stored within the backpack?,val_Spatial_Relation_94
val_Spatial_Relation_94_rephrased7,Does the backpack carry the cat?,val_Spatial_Relation_94
val_Spatial_Relation_94_rephrased8,Is the cat found within the backpack?,val_Spatial_Relation_94
val_Spatial_Relation_94_rephrased9,Does the backpack enclose the cat completely?,val_Spatial_Relation_94
val_Spatial_Relation_94_rephrased10,Is the cat held securely inside the backpack?,val_Spatial_Relation_94
val_Spatial_Relation_94_rephrased11,Is the cat currently inside the backpack?,val_Spatial_Relation_94
val_Spatial_Relation_94_rephrased12,Does the backpack serve as the cat's container?,val_Spatial_Relation_94
val_Spatial_Relation_94_rephrased13,Does the backpack contain the cat at the moment?,val_Spatial_Relation_94
val_Spatial_Relation_94_rephrased14,Is the cat being carried by the backpack?,val_Spatial_Relation_94
val_Spatial_Relation_95_rephrased1,Is the cat located directly above the handbag?,val_Spatial_Relation_95
val_Spatial_Relation_95_rephrased2,Is there a cat sitting on top of the handbag?,val_Spatial_Relation_95
val_Spatial_Relation_95_rephrased3,Is the feline perched on the handbag?,val_Spatial_Relation_95
val_Spatial_Relation_95_rephrased4,Is the cat positioned above the handbag?,val_Spatial_Relation_95
val_Spatial_Relation_95_rephrased5,Is a cat sitting on the handbag?,val_Spatial_Relation_95
val_Spatial_Relation_95_rephrased6,Is the cat resting on top of the handbag?,val_Spatial_Relation_95
val_Spatial_Relation_95_rephrased7,Is the cat above the handbag?,val_Spatial_Relation_95
val_Spatial_Relation_95_rephrased8,Is the cat situated on top of the handbag?,val_Spatial_Relation_95
val_Spatial_Relation_95_rephrased9,Is the cat on the upper surface of the handbag?,val_Spatial_Relation_95
val_Spatial_Relation_95_rephrased10,Is the cat in a position above the handbag?,val_Spatial_Relation_95
val_Spatial_Relation_95_rephrased11,Is the cat on the top of the handbag?,val_Spatial_Relation_95
val_Spatial_Relation_95_rephrased12,Is the cat on the upper part of the handbag?,val_Spatial_Relation_95
val_Spatial_Relation_95_rephrased13,Is the cat positioned on the top of the handbag?,val_Spatial_Relation_95
val_Spatial_Relation_95_rephrased14,Is the cat located on the handbag's upper side?,val_Spatial_Relation_95
val_Spatial_Relation_96_rephrased1,Is the donut located within the bowl?,val_Spatial_Relation_96
val_Spatial_Relation_96_rephrased2,Does the donut reside inside the bowl?,val_Spatial_Relation_96
val_Spatial_Relation_96_rephrased3,Is the donut contained within the bowl?,val_Spatial_Relation_96
val_Spatial_Relation_96_rephrased4,Is the donut situated inside the bowl?,val_Spatial_Relation_96
val_Spatial_Relation_96_rephrased5,Is the donut placed inside the bowl?,val_Spatial_Relation_96
val_Spatial_Relation_96_rephrased6,Is the donut positioned within the bowl?,val_Spatial_Relation_96
val_Spatial_Relation_96_rephrased7,Is the donut enclosed by the bowl?,val_Spatial_Relation_96
val_Spatial_Relation_96_rephrased8,Does the donut fit inside the bowl?,val_Spatial_Relation_96
val_Spatial_Relation_96_rephrased9,Is the donut inside the interior of the bowl?,val_Spatial_Relation_96
val_Spatial_Relation_96_rephrased10,Is the donut located in the bowl's interior?,val_Spatial_Relation_96
val_Spatial_Relation_96_rephrased11,Does the bowl enclose the donut?,val_Spatial_Relation_96
val_Spatial_Relation_96_rephrased12,Is the donut surrounded by the bowl?,val_Spatial_Relation_96
val_Spatial_Relation_96_rephrased13,Is the donut situated in the bowl's interior space?,val_Spatial_Relation_96
val_Spatial_Relation_96_rephrased14,Is the donut contained in the bowl's interior area?,val_Spatial_Relation_96
val_Spatial_Relation_97_rephrased1,Is the cup located next to the laptop?,val_Spatial_Relation_97
val_Spatial_Relation_97_rephrased2,Is the cup situated beside the laptop?,val_Spatial_Relation_97
val_Spatial_Relation_97_rephrased3,Is the cup positioned next to the laptop?,val_Spatial_Relation_97
val_Spatial_Relation_97_rephrased4,Is the cup placed beside the laptop?,val_Spatial_Relation_97
val_Spatial_Relation_97_rephrased5,Is the cup adjacent to the laptop?,val_Spatial_Relation_97
val_Spatial_Relation_97_rephrased6,Is the cup near the laptop?,val_Spatial_Relation_97
val_Spatial_Relation_97_rephrased7,Is the laptop beside the cup?,val_Spatial_Relation_97
val_Spatial_Relation_97_rephrased8,Is the cup sitting next to the laptop?,val_Spatial_Relation_97
val_Spatial_Relation_97_rephrased9,Is the cup located to the side of the laptop?,val_Spatial_Relation_97
val_Spatial_Relation_97_rephrased10,Is the cup in close proximity to the laptop?,val_Spatial_Relation_97
val_Spatial_Relation_97_rephrased11,Is the cup positioned alongside the laptop?,val_Spatial_Relation_97
val_Spatial_Relation_97_rephrased12,Is the laptop positioned beside the cup?,val_Spatial_Relation_97
val_Spatial_Relation_97_rephrased13,Is the cup situated to the side of the laptop?,val_Spatial_Relation_97
val_Spatial_Relation_97_rephrased14,Is the cup directly beside the laptop?,val_Spatial_Relation_97
val_Spatial_Relation_98_rephrased1,Is there a horse on the cake?,val_Spatial_Relation_98
val_Spatial_Relation_98_rephrased2,Does a horse appear on the cake?,val_Spatial_Relation_98
val_Spatial_Relation_98_rephrased3,Is a horse depicted on the cake?,val_Spatial_Relation_98
val_Spatial_Relation_98_rephrased4,Is a horse shown on the cake?,val_Spatial_Relation_98
val_Spatial_Relation_98_rephrased5,Does the cake have a horse on it?,val_Spatial_Relation_98
val_Spatial_Relation_98_rephrased6,Is there an image of a horse on the cake?,val_Spatial_Relation_98
val_Spatial_Relation_98_rephrased7,Does a horse feature on the cake?,val_Spatial_Relation_98
val_Spatial_Relation_98_rephrased8,Is a horse present on the cake?,val_Spatial_Relation_98
val_Spatial_Relation_98_rephrased9,Is a picture of a horse on the cake?,val_Spatial_Relation_98
val_Spatial_Relation_98_rephrased10,Does the cake display a horse?,val_Spatial_Relation_98
val_Spatial_Relation_98_rephrased11,Is a horse visible on the cake?,val_Spatial_Relation_98
val_Spatial_Relation_98_rephrased12,Is a horse illustrated on the cake?,val_Spatial_Relation_98
val_Spatial_Relation_98_rephrased13,Does the cake contain a representation of a horse?,val_Spatial_Relation_98
val_Spatial_Relation_98_rephrased14,Is there a representation of a horse on the cake?,val_Spatial_Relation_98
val_Spatial_Relation_99_rephrased1,Is the bicycle situated in front of the umbrella?,val_Spatial_Relation_99
val_Spatial_Relation_99_rephrased2,Is there a bicycle positioned in front of the umbrella?,val_Spatial_Relation_99
val_Spatial_Relation_99_rephrased3,Is the bicycle located in front of the umbrella?,val_Spatial_Relation_99
val_Spatial_Relation_99_rephrased4,Does the bicycle occupy a position in front of the umbrella?,val_Spatial_Relation_99
val_Spatial_Relation_99_rephrased5,Is a bicycle placed in front of the umbrella?,val_Spatial_Relation_99
val_Spatial_Relation_99_rephrased6,Is the bicycle ahead of the umbrella?,val_Spatial_Relation_99
val_Spatial_Relation_99_rephrased7,Does the bicycle stand in front of the umbrella?,val_Spatial_Relation_99
val_Spatial_Relation_99_rephrased8,Is the bicycle positioned ahead of the umbrella?,val_Spatial_Relation_99
val_Spatial_Relation_99_rephrased9,Is a bicycle situated in front of the umbrella?,val_Spatial_Relation_99
val_Spatial_Relation_99_rephrased10,Is the bicycle in the leading position in front of the umbrella?,val_Spatial_Relation_99
val_Spatial_Relation_99_rephrased11,Is the bicycle situated before the umbrella?,val_Spatial_Relation_99
val_Spatial_Relation_99_rephrased12,Is the bicycle located before the umbrella?,val_Spatial_Relation_99
val_Spatial_Relation_99_rephrased13,Is the bicycle in the forward position in relation to the umbrella?,val_Spatial_Relation_99
val_Spatial_Relation_99_rephrased14,Is the bicycle placed before the umbrella?,val_Spatial_Relation_99
val_Spatial_Relation_100_rephrased1,Is the motorcycle car positioned at a 90-degree angle to it?,val_Spatial_Relation_100
val_Spatial_Relation_100_rephrased2,Are the motorcycle and car positioned at right angles to one another?,val_Spatial_Relation_100
val_Spatial_Relation_100_rephrased3,Is the motorcycle situated at a right angle to the car?,val_Spatial_Relation_100
val_Spatial_Relation_100_rephrased4,Does the motorcycle form a right angle with the car?,val_Spatial_Relation_100
val_Spatial_Relation_100_rephrased5,Is the angle between the motorcycle and the car 90 degrees?,val_Spatial_Relation_100
val_Spatial_Relation_100_rephrased6,Are the motorcycle and car perpendicular to each other?,val_Spatial_Relation_100
val_Spatial_Relation_100_rephrased7,Is the car perpendicular to the motorcycle in a geometric sense?,val_Spatial_Relation_100
val_Spatial_Relation_100_rephrased8,Do the motorcycle and car intersect at a 90-degree angle?,val_Spatial_Relation_100
val_Spatial_Relation_100_rephrased9,Are the motorcycle and car positioned in such a way that they form a right angle?,val_Spatial_Relation_100
val_Spatial_Relation_100_rephrased10,Is the motorcycle positioned at a 90-degree angle to the car in space?,val_Spatial_Relation_100
val_Spatial_Relation_100_rephrased11,Does the car and motorcycle form a right angle?,val_Spatial_Relation_100
val_Spatial_Relation_100_rephrased12,Are the motorcycle and car positioned in a way that they are perpendicular to each other?,val_Spatial_Relation_100
val_Spatial_Relation_100_rephrased13,Can the motorcycle and car be considered as being at right angles to each other?,val_Spatial_Relation_100
val_Spatial_Relation_100_rephrased14,Is the angle between the motorcycle and the car a right angle?,val_Spatial_Relation_100
val_Spatial_Relation_101_rephrased1,Is the chair located beneath the individual?,val_Spatial_Relation_101
val_Spatial_Relation_101_rephrased2,Is the chair positioned below the person?,val_Spatial_Relation_101
val_Spatial_Relation_101_rephrased3,Is the person standing over the chair?,val_Spatial_Relation_101
val_Spatial_Relation_101_rephrased4,Is the chair situated at the bottom of the person?,val_Spatial_Relation_101
val_Spatial_Relation_101_rephrased5,Is the chair directly below the person's standing position?,val_Spatial_Relation_101
val_Spatial_Relation_101_rephrased6,Is the chair positioned at the bottom of the standing person?,val_Spatial_Relation_101
val_Spatial_Relation_101_rephrased7,Is the chair placed below the person's feet?,val_Spatial_Relation_101
val_Spatial_Relation_101_rephrased8,Is the chair found beneath the person's standing position?,val_Spatial_Relation_101
val_Spatial_Relation_101_rephrased9,Is the person standing above the chair?,val_Spatial_Relation_101
val_Spatial_Relation_101_rephrased10,Is the chair located at the lower level of the person?,val_Spatial_Relation_101
val_Spatial_Relation_101_rephrased11,Is the chair positioned below the individual's standing position?,val_Spatial_Relation_101
val_Spatial_Relation_101_rephrased12,Is the chair situated at the lower part of the person?,val_Spatial_Relation_101
val_Spatial_Relation_101_rephrased13,Is the chair directly at the bottom of the person?,val_Spatial_Relation_101
val_Spatial_Relation_101_rephrased14,Is the chair positioned below the standing person?,val_Spatial_Relation_101
val_Spatial_Relation_102_rephrased1,Is the couch located underneath the suitcase?,val_Spatial_Relation_102
val_Spatial_Relation_102_rephrased2,Is the couch positioned under the suitcase?,val_Spatial_Relation_102
val_Spatial_Relation_102_rephrased3,Is the suitcase sitting on top of the couch?,val_Spatial_Relation_102
val_Spatial_Relation_102_rephrased4,Is the couch directly under the suitcase?,val_Spatial_Relation_102
val_Spatial_Relation_102_rephrased5,Is the couch positioned below the suitcase?,val_Spatial_Relation_102
val_Spatial_Relation_102_rephrased6,Is the suitcase placed on top of the couch?,val_Spatial_Relation_102
val_Spatial_Relation_102_rephrased7,Is the couch situated under the suitcase?,val_Spatial_Relation_102
val_Spatial_Relation_102_rephrased8,Is the couch under the suitcase in position?,val_Spatial_Relation_102
val_Spatial_Relation_102_rephrased9,Is the suitcase resting on top of the couch?,val_Spatial_Relation_102
val_Spatial_Relation_102_rephrased10,Is the couch below the suitcase?,val_Spatial_Relation_102
val_Spatial_Relation_102_rephrased11,Is the couch placed under the suitcase?,val_Spatial_Relation_102
val_Spatial_Relation_102_rephrased12,Is the couch at the bottom with the suitcase on top?,val_Spatial_Relation_102
val_Spatial_Relation_102_rephrased13,Is the suitcase sitting above the couch?,val_Spatial_Relation_102
val_Spatial_Relation_102_rephrased14,Is the couch positioned at the bottom with the suitcase on top?,val_Spatial_Relation_102
val_Spatial_Relation_103_rephrased1,Is the cat being touched by the dog?,val_Spatial_Relation_103
val_Spatial_Relation_103_rephrased2,Is the dog making contact with the cat?,val_Spatial_Relation_103
val_Spatial_Relation_103_rephrased3,Is the cat in physical contact with the dog?,val_Spatial_Relation_103
val_Spatial_Relation_103_rephrased4,Does the dog have its body in contact with the cat?,val_Spatial_Relation_103
val_Spatial_Relation_103_rephrased5,Is the dog's body in contact with the cat?,val_Spatial_Relation_103
val_Spatial_Relation_103_rephrased6,Is the cat in contact with the dog's body?,val_Spatial_Relation_103
val_Spatial_Relation_103_rephrased7,Is the dog physically touching the cat?,val_Spatial_Relation_103
val_Spatial_Relation_103_rephrased8,Does the dog's touch make contact with the cat?,val_Spatial_Relation_103
val_Spatial_Relation_103_rephrased9,Is the dog in contact with the cat's body?,val_Spatial_Relation_103
val_Spatial_Relation_103_rephrased10,Is the cat being physically touched by the dog?,val_Spatial_Relation_103
val_Spatial_Relation_103_rephrased11,Is the dog in physical contact with the cat's body?,val_Spatial_Relation_103
