idx,orig_idx,question,transformation_type,intensity
val_Spatial_Relation_93_masking1,val_Spatial_Relation_93,Is the cat at the left side of the pizza?,masking,10
val_Spatial_Relation_93_masking2,val_Spatial_Relation_93,Is the cat at the left side of the pizza?,masking,7
val_Spatial_Relation_93_rotate1,val_Spatial_Relation_93,Is the cat at the left side of the pizza?,rotate,6
val_Spatial_Relation_93_rotate2,val_Spatial_Relation_93,Is the cat at the left side of the pizza?,rotate,7
val_Spatial_Relation_93_shift1,val_Spatial_Relation_93,Is the cat at the left side of the pizza?,shift,6
val_Spatial_Relation_93_shift2,val_Spatial_Relation_93,Is the cat at the left side of the pizza?,shift,7
val_Spatial_Relation_93_bw1,val_Spatial_Relation_93,Is the cat at the left side of the pizza?,bw,NA
val_Spatial_Relation_93_bw2,val_Spatial_Relation_93,Is the cat at the left side of the pizza?,bw,NA
val_Spatial_Relation_94_contrast1,val_Spatial_Relation_94,Does the backpack contain the cat?,contrast,7
val_Spatial_Relation_94_contrast2,val_Spatial_Relation_94,Does the backpack contain the cat?,contrast,8
val_Spatial_Relation_94_blur1,val_Spatial_Relation_94,Does the backpack contain the cat?,blur,7
val_Spatial_Relation_94_blur2,val_Spatial_Relation_94,Does the backpack contain the cat?,blur,8
val_Spatial_Relation_94_noise1,val_Spatial_Relation_94,Does the backpack contain the cat?,noise,5
val_Spatial_Relation_94_noise2,val_Spatial_Relation_94,Does the backpack contain the cat?,noise,9
val_Spatial_Relation_94_masking1,val_Spatial_Relation_94,Does the backpack contain the cat?,masking,5
val_Spatial_Relation_94_masking2,val_Spatial_Relation_94,Does the backpack contain the cat?,masking,9
val_Spatial_Relation_94_rotate1,val_Spatial_Relation_94,Does the backpack contain the cat?,rotate,7
val_Spatial_Relation_94_rotate2,val_Spatial_Relation_94,Does the backpack contain the cat?,rotate,8
val_Spatial_Relation_94_shift1,val_Spatial_Relation_94,Does the backpack contain the cat?,shift,7
val_Spatial_Relation_94_shift2,val_Spatial_Relation_94,Does the backpack contain the cat?,shift,8
val_Spatial_Relation_94_bw1,val_Spatial_Relation_94,Does the backpack contain the cat?,bw,NA
val_Spatial_Relation_94_bw2,val_Spatial_Relation_94,Does the backpack contain the cat?,bw,NA
val_Spatial_Relation_95_contrast1,val_Spatial_Relation_95,Is the cat on top of the handbag?,contrast,5
val_Spatial_Relation_95_contrast2,val_Spatial_Relation_95,Is the cat on top of the handbag?,contrast,3
val_Spatial_Relation_95_blur1,val_Spatial_Relation_95,Is the cat on top of the handbag?,blur,5
val_Spatial_Relation_95_blur2,val_Spatial_Relation_95,Is the cat on top of the handbag?,blur,3
val_Spatial_Relation_95_noise1,val_Spatial_Relation_95,Is the cat on top of the handbag?,noise,6
val_Spatial_Relation_95_noise2,val_Spatial_Relation_95,Is the cat on top of the handbag?,noise,7
val_Spatial_Relation_95_masking1,val_Spatial_Relation_95,Is the cat on top of the handbag?,masking,6
val_Spatial_Relation_95_masking2,val_Spatial_Relation_95,Is the cat on top of the handbag?,masking,7
val_Spatial_Relation_95_rotate1,val_Spatial_Relation_95,Is the cat on top of the handbag?,rotate,5
val_Spatial_Relation_95_rotate2,val_Spatial_Relation_95,Is the cat on top of the handbag?,rotate,3
val_Spatial_Relation_95_shift1,val_Spatial_Relation_95,Is the cat on top of the handbag?,shift,5
val_Spatial_Relation_95_shift2,val_Spatial_Relation_95,Is the cat on top of the handbag?,shift,3
val_Spatial_Relation_95_bw1,val_Spatial_Relation_95,Is the cat on top of the handbag?,bw,NA
val_Spatial_Relation_95_bw2,val_Spatial_Relation_95,Is the cat on top of the handbag?,bw,NA
val_Spatial_Relation_96_contrast1,val_Spatial_Relation_96,Is the donut inside the bowl?,contrast,3
val_Spatial_Relation_96_contrast2,val_Spatial_Relation_96,Is the donut inside the bowl?,contrast,8
val_Spatial_Relation_96_blur1,val_Spatial_Relation_96,Is the donut inside the bowl?,blur,3
val_Spatial_Relation_96_blur2,val_Spatial_Relation_96,Is the donut inside the bowl?,blur,8
val_Spatial_Relation_96_noise1,val_Spatial_Relation_96,Is the donut inside the bowl?,noise,10
val_Spatial_Relation_96_noise2,val_Spatial_Relation_96,Is the donut inside the bowl?,noise,9
val_Spatial_Relation_96_masking1,val_Spatial_Relation_96,Is the donut inside the bowl?,masking,10
val_Spatial_Relation_96_masking2,val_Spatial_Relation_96,Is the donut inside the bowl?,masking,9
val_Spatial_Relation_96_rotate1,val_Spatial_Relation_96,Is the donut inside the bowl?,rotate,3
val_Spatial_Relation_96_rotate2,val_Spatial_Relation_96,Is the donut inside the bowl?,rotate,8
val_Spatial_Relation_96_shift1,val_Spatial_Relation_96,Is the donut inside the bowl?,shift,3
val_Spatial_Relation_96_shift2,val_Spatial_Relation_96,Is the donut inside the bowl?,shift,8
val_Spatial_Relation_96_bw1,val_Spatial_Relation_96,Is the donut inside the bowl?,bw,NA
val_Spatial_Relation_96_bw2,val_Spatial_Relation_96,Is the donut inside the bowl?,bw,NA
val_Spatial_Relation_97_contrast1,val_Spatial_Relation_97,Is the cup beside the laptop?,contrast,4
val_Spatial_Relation_97_contrast2,val_Spatial_Relation_97,Is the cup beside the laptop?,contrast,5
val_Spatial_Relation_97_blur1,val_Spatial_Relation_97,Is the cup beside the laptop?,blur,4
val_Spatial_Relation_97_blur2,val_Spatial_Relation_97,Is the cup beside the laptop?,blur,5
val_Spatial_Relation_97_noise1,val_Spatial_Relation_97,Is the cup beside the laptop?,noise,7
val_Spatial_Relation_97_noise2,val_Spatial_Relation_97,Is the cup beside the laptop?,noise,9
val_Spatial_Relation_97_masking1,val_Spatial_Relation_97,Is the cup beside the laptop?,masking,7
val_Spatial_Relation_97_masking2,val_Spatial_Relation_97,Is the cup beside the laptop?,masking,9
val_Spatial_Relation_97_rotate1,val_Spatial_Relation_97,Is the cup beside the laptop?,rotate,4
val_Spatial_Relation_97_rotate2,val_Spatial_Relation_97,Is the cup beside the laptop?,rotate,5
val_Spatial_Relation_97_shift1,val_Spatial_Relation_97,Is the cup beside the laptop?,shift,4
val_Spatial_Relation_97_shift2,val_Spatial_Relation_97,Is the cup beside the laptop?,shift,5
val_Spatial_Relation_97_bw1,val_Spatial_Relation_97,Is the cup beside the laptop?,bw,NA
val_Spatial_Relation_97_bw2,val_Spatial_Relation_97,Is the cup beside the laptop?,bw,NA
val_Spatial_Relation_98_contrast1,val_Spatial_Relation_98,Is the horse on the cake?,contrast,4
val_Spatial_Relation_98_contrast2,val_Spatial_Relation_98,Is the horse on the cake?,contrast,5
val_Spatial_Relation_98_blur1,val_Spatial_Relation_98,Is the horse on the cake?,blur,4
val_Spatial_Relation_98_blur2,val_Spatial_Relation_98,Is the horse on the cake?,blur,5
val_Spatial_Relation_98_noise1,val_Spatial_Relation_98,Is the horse on the cake?,noise,6
val_Spatial_Relation_98_noise2,val_Spatial_Relation_98,Is the horse on the cake?,noise,7
val_Spatial_Relation_98_masking1,val_Spatial_Relation_98,Is the horse on the cake?,masking,6
val_Spatial_Relation_98_masking2,val_Spatial_Relation_98,Is the horse on the cake?,masking,7
val_Spatial_Relation_98_rotate1,val_Spatial_Relation_98,Is the horse on the cake?,rotate,4
val_Spatial_Relation_98_rotate2,val_Spatial_Relation_98,Is the horse on the cake?,rotate,5
val_Spatial_Relation_98_shift1,val_Spatial_Relation_98,Is the horse on the cake?,shift,4
val_Spatial_Relation_98_shift2,val_Spatial_Relation_98,Is the horse on the cake?,shift,5
val_Spatial_Relation_98_bw1,val_Spatial_Relation_98,Is the horse on the cake?,bw,NA
val_Spatial_Relation_98_bw2,val_Spatial_Relation_98,Is the horse on the cake?,bw,NA
val_Spatial_Relation_99_contrast1,val_Spatial_Relation_99,Is the bicycle in front of the umbrella?,contrast,7
val_Spatial_Relation_99_contrast2,val_Spatial_Relation_99,Is the bicycle in front of the umbrella?,contrast,6
val_Spatial_Relation_99_blur1,val_Spatial_Relation_99,Is the bicycle in front of the umbrella?,blur,7
val_Spatial_Relation_99_blur2,val_Spatial_Relation_99,Is the bicycle in front of the umbrella?,blur,6
val_Spatial_Relation_99_noise1,val_Spatial_Relation_99,Is the bicycle in front of the umbrella?,noise,7
val_Spatial_Relation_99_noise2,val_Spatial_Relation_99,Is the bicycle in front of the umbrella?,noise,5
val_Spatial_Relation_99_masking1,val_Spatial_Relation_99,Is the bicycle in front of the umbrella?,masking,7
val_Spatial_Relation_99_masking2,val_Spatial_Relation_99,Is the bicycle in front of the umbrella?,masking,5
val_Spatial_Relation_99_rotate1,val_Spatial_Relation_99,Is the bicycle in front of the umbrella?,rotate,7
val_Spatial_Relation_99_rotate2,val_Spatial_Relation_99,Is the bicycle in front of the umbrella?,rotate,6
val_Spatial_Relation_99_shift1,val_Spatial_Relation_99,Is the bicycle in front of the umbrella?,shift,7
val_Spatial_Relation_99_shift2,val_Spatial_Relation_99,Is the bicycle in front of the umbrella?,shift,6
val_Spatial_Relation_99_bw1,val_Spatial_Relation_99,Is the bicycle in front of the umbrella?,bw,NA
val_Spatial_Relation_99_bw2,val_Spatial_Relation_99,Is the bicycle in front of the umbrella?,bw,NA
val_Spatial_Relation_100_contrast1,val_Spatial_Relation_100,Is the car perpendicular to the motorcycle?,contrast,3
val_Spatial_Relation_100_contrast2,val_Spatial_Relation_100,Is the car perpendicular to the motorcycle?,contrast,6
val_Spatial_Relation_100_blur1,val_Spatial_Relation_100,Is the car perpendicular to the motorcycle?,blur,3
val_Spatial_Relation_100_blur2,val_Spatial_Relation_100,Is the car perpendicular to the motorcycle?,blur,6
val_Spatial_Relation_100_noise1,val_Spatial_Relation_100,Is the car perpendicular to the motorcycle?,noise,7
val_Spatial_Relation_100_noise2,val_Spatial_Relation_100,Is the car perpendicular to the motorcycle?,noise,5
val_Spatial_Relation_100_masking1,val_Spatial_Relation_100,Is the car perpendicular to the motorcycle?,masking,7
val_Spatial_Relation_100_masking2,val_Spatial_Relation_100,Is the car perpendicular to the motorcycle?,masking,5
val_Spatial_Relation_100_rotate1,val_Spatial_Relation_100,Is the car perpendicular to the motorcycle?,rotate,3
val_Spatial_Relation_100_rotate2,val_Spatial_Relation_100,Is the car perpendicular to the motorcycle?,rotate,6
val_Spatial_Relation_100_shift1,val_Spatial_Relation_100,Is the car perpendicular to the motorcycle?,shift,3
val_Spatial_Relation_100_shift2,val_Spatial_Relation_100,Is the car perpendicular to the motorcycle?,shift,6
val_Spatial_Relation_100_bw1,val_Spatial_Relation_100,Is the car perpendicular to the motorcycle?,bw,NA
val_Spatial_Relation_100_bw2,val_Spatial_Relation_100,Is the car perpendicular to the motorcycle?,bw,NA
val_Spatial_Relation_101_contrast1,val_Spatial_Relation_101,Is the chair under the person?,contrast,3
val_Spatial_Relation_101_contrast2,val_Spatial_Relation_101,Is the chair under the person?,contrast,5
val_Spatial_Relation_101_blur1,val_Spatial_Relation_101,Is the chair under the person?,blur,3
val_Spatial_Relation_101_blur2,val_Spatial_Relation_101,Is the chair under the person?,blur,5
val_Spatial_Relation_101_noise1,val_Spatial_Relation_101,Is the chair under the person?,noise,6
val_Spatial_Relation_101_noise2,val_Spatial_Relation_101,Is the chair under the person?,noise,7
val_Spatial_Relation_101_masking1,val_Spatial_Relation_101,Is the chair under the person?,masking,6
val_Spatial_Relation_101_masking2,val_Spatial_Relation_101,Is the chair under the person?,masking,7
val_Spatial_Relation_101_rotate1,val_Spatial_Relation_101,Is the chair under the person?,rotate,3
val_Spatial_Relation_101_rotate2,val_Spatial_Relation_101,Is the chair under the person?,rotate,5
val_Spatial_Relation_101_shift1,val_Spatial_Relation_101,Is the chair under the person?,shift,3
val_Spatial_Relation_101_shift2,val_Spatial_Relation_101,Is the chair under the person?,shift,5
val_Spatial_Relation_101_bw1,val_Spatial_Relation_101,Is the chair under the person?,bw,NA
val_Spatial_Relation_101_bw2,val_Spatial_Relation_101,Is the chair under the person?,bw,NA
val_Spatial_Relation_102_contrast1,val_Spatial_Relation_102,Is the couch under the suitcase?,contrast,4
val_Spatial_Relation_102_contrast2,val_Spatial_Relation_102,Is the couch under the suitcase?,contrast,6
val_Spatial_Relation_102_blur1,val_Spatial_Relation_102,Is the couch under the suitcase?,blur,4
val_Spatial_Relation_102_blur2,val_Spatial_Relation_102,Is the couch under the suitcase?,blur,6
val_Spatial_Relation_102_noise1,val_Spatial_Relation_102,Is the couch under the suitcase?,noise,9
val_Spatial_Relation_102_noise2,val_Spatial_Relation_102,Is the couch under the suitcase?,noise,8
val_Spatial_Relation_102_masking1,val_Spatial_Relation_102,Is the couch under the suitcase?,masking,9
val_Spatial_Relation_102_masking2,val_Spatial_Relation_102,Is the couch under the suitcase?,masking,8
val_Spatial_Relation_102_rotate1,val_Spatial_Relation_102,Is the couch under the suitcase?,rotate,4
val_Spatial_Relation_102_rotate2,val_Spatial_Relation_102,Is the couch under the suitcase?,rotate,6
val_Spatial_Relation_102_shift1,val_Spatial_Relation_102,Is the couch under the suitcase?,shift,4
val_Spatial_Relation_102_shift2,val_Spatial_Relation_102,Is the couch under the suitcase?,shift,6
val_Spatial_Relation_102_bw1,val_Spatial_Relation_102,Is the couch under the suitcase?,bw,NA
val_Spatial_Relation_102_bw2,val_Spatial_Relation_102,Is the couch under the suitcase?,bw,NA
val_Spatial_Relation_103_contrast1,val_Spatial_Relation_103,Is the dog touching the cat?,contrast,7
val_Spatial_Relation_103_contrast2,val_Spatial_Relation_103,Is the dog touching the cat?,contrast,3
val_Spatial_Relation_103_blur1,val_Spatial_Relation_103,Is the dog touching the cat?,blur,7
val_Spatial_Relation_103_blur2,val_Spatial_Relation_103,Is the dog touching the cat?,blur,3
val_Spatial_Relation_103_noise1,val_Spatial_Relation_103,Is the dog touching the cat?,noise,5
val_Spatial_Relation_103_noise2,val_Spatial_Relation_103,Is the dog touching the cat?,noise,10
val_Spatial_Relation_103_masking1,val_Spatial_Relation_103,Is the dog touching the cat?,masking,5
val_Spatial_Relation_103_masking2,val_Spatial_Relation_103,Is the dog touching the cat?,masking,10
val_Spatial_Relation_103_rotate1,val_Spatial_Relation_103,Is the dog touching the cat?,rotate,7
val_Spatial_Relation_103_rotate2,val_Spatial_Relation_103,Is the dog touching the cat?,rotate,3
val_Spatial_Relation_103_shift1,val_Spatial_Relation_103,Is the dog touching the cat?,shift,7
val_Spatial_Relation_103_shift2,val_Spatial_Relation_103,Is the dog touching the cat?,shift,3
val_Spatial_Relation_103_bw1,val_Spatial_Relation_103,Is the dog touching the cat?,bw,NA
val_Spatial_Relation_103_bw2,val_Spatial_Relation_103,Is the dog touching the cat?,bw,NA
val_Spatial_Relation_104_contrast1,val_Spatial_Relation_104,Is the pizza left of the person?,contrast,8
val_Spatial_Relation_104_contrast2,val_Spatial_Relation_104,Is the pizza left of the person?,contrast,4
val_Spatial_Relation_104_blur1,val_Spatial_Relation_104,Is the pizza left of the person?,blur,8
val_Spatial_Relation_104_blur2,val_Spatial_Relation_104,Is the pizza left of the person?,blur,4
val_Spatial_Relation_104_noise1,val_Spatial_Relation_104,Is the pizza left of the person?,noise,9
val_Spatial_Relation_104_noise2,val_Spatial_Relation_104,Is the pizza left of the person?,noise,5
val_Spatial_Relation_104_masking1,val_Spatial_Relation_104,Is the pizza left of the person?,masking,9
val_Spatial_Relation_104_masking2,val_Spatial_Relation_104,Is the pizza left of the person?,masking,5
val_Spatial_Relation_104_rotate1,val_Spatial_Relation_104,Is the pizza left of the person?,rotate,8
val_Spatial_Relation_104_rotate2,val_Spatial_Relation_104,Is the pizza left of the person?,rotate,4
val_Spatial_Relation_104_shift1,val_Spatial_Relation_104,Is the pizza left of the person?,shift,8
val_Spatial_Relation_104_shift2,val_Spatial_Relation_104,Is the pizza left of the person?,shift,4
val_Spatial_Relation_104_bw1,val_Spatial_Relation_104,Is the pizza left of the person?,bw,NA
val_Spatial_Relation_104_bw2,val_Spatial_Relation_104,Is the pizza left of the person?,bw,NA
val_Spatial_Relation_105_contrast1,val_Spatial_Relation_105,Is the couch under the truck?,contrast,5
val_Spatial_Relation_105_contrast2,val_Spatial_Relation_105,Is the couch under the truck?,contrast,7
val_Spatial_Relation_105_blur1,val_Spatial_Relation_105,Is the couch under the truck?,blur,5
val_Spatial_Relation_105_blur2,val_Spatial_Relation_105,Is the couch under the truck?,blur,7
val_Spatial_Relation_105_noise1,val_Spatial_Relation_105,Is the couch under the truck?,noise,9
val_Spatial_Relation_105_noise2,val_Spatial_Relation_105,Is the couch under the truck?,noise,6
val_Spatial_Relation_105_masking1,val_Spatial_Relation_105,Is the couch under the truck?,masking,9
val_Spatial_Relation_105_masking2,val_Spatial_Relation_105,Is the couch under the truck?,masking,6
