idx,orig_idx,question,transformation_type,intensity,image_idx
val_Spatial_Relation_64_blur1_rephrased1,val_Spatial_Relation_64,Is there a hair dryer located on the chair?,blur,8.0,val_Spatial_Relation_64_blur1
val_Spatial_Relation_64_blur1_rephrased2,val_Spatial_Relation_64,Is the chair occupied by a hair dryer?,blur,8.0,val_Spatial_Relation_64_blur1
val_Spatial_Relation_64_blur1_rephrased3,val_Spatial_Relation_64,Is a hair dryer positioned on the chair?,blur,8.0,val_Spatial_Relation_64_blur1
val_Spatial_Relation_64_blur1_rephrased4,val_Spatial_Relation_64,Is the chair currently holding a hair dryer?,blur,8.0,val_Spatial_Relation_64_blur1
val_Spatial_Relation_64_blur2_rephrased1,val_Spatial_Relation_64,Is there a hair dryer located on the chair?,blur,3.0,val_Spatial_Relation_64_blur2
val_Spatial_Relation_64_blur2_rephrased2,val_Spatial_Relation_64,Is the hair dryer situated on the chair?,blur,3.0,val_Spatial_Relation_64_blur2
val_Spatial_Relation_64_blur2_rephrased3,val_Spatial_Relation_64,Is a hair dryer present on the chair?,blur,3.0,val_Spatial_Relation_64_blur2
val_Spatial_Relation_64_blur2_rephrased4,val_Spatial_Relation_64,Is a hair dryer placed on the chair?,blur,3.0,val_Spatial_Relation_64_blur2
val_Spatial_Relation_64_noise1_rephrased1,val_Spatial_Relation_64,Is there a hair dryer located on the chair?,noise,5.0,val_Spatial_Relation_64_noise1
val_Spatial_Relation_64_noise1_rephrased2,val_Spatial_Relation_64,Is the hair dryer situated on the chair?,noise,5.0,val_Spatial_Relation_64_noise1
val_Spatial_Relation_64_noise1_rephrased3,val_Spatial_Relation_64,Does the hair dryer happen to be on the chair?,noise,5.0,val_Spatial_Relation_64_noise1
val_Spatial_Relation_64_noise1_rephrased4,val_Spatial_Relation_64,Is the hair dryer positioned on the chair?,noise,5.0,val_Spatial_Relation_64_noise1
val_Spatial_Relation_64_noise2_rephrased1,val_Spatial_Relation_64,Is the hair dryer located on the chair?,noise,8.0,val_Spatial_Relation_64_noise2
val_Spatial_Relation_64_noise2_rephrased2,val_Spatial_Relation_64,Is there a hair dryer placed on the chair?,noise,8.0,val_Spatial_Relation_64_noise2
val_Spatial_Relation_64_noise2_rephrased3,val_Spatial_Relation_64,Does the hair dryer sit on the chair?,noise,8.0,val_Spatial_Relation_64_noise2
val_Spatial_Relation_64_noise2_rephrased4,val_Spatial_Relation_64,Is the hair dryer sitting on the chair?,noise,8.0,val_Spatial_Relation_64_noise2
val_Spatial_Relation_64_masking1_rephrased1,val_Spatial_Relation_64,Is a hair dryer located on the chair?,masking,5.0,val_Spatial_Relation_64_masking1
val_Spatial_Relation_64_masking1_rephrased2,val_Spatial_Relation_64,Is the hair dryer sitting on the chair?,masking,5.0,val_Spatial_Relation_64_masking1
val_Spatial_Relation_64_masking1_rephrased3,val_Spatial_Relation_64,Is there a hair dryer placed on the chair?,masking,5.0,val_Spatial_Relation_64_masking1
val_Spatial_Relation_64_masking1_rephrased4,val_Spatial_Relation_64,Is the hair dryer positioned on the chair?,masking,5.0,val_Spatial_Relation_64_masking1
val_Spatial_Relation_64_masking2_rephrased1,val_Spatial_Relation_64,Is there a hair dryer located on the chair?,masking,8.0,val_Spatial_Relation_64_masking2
val_Spatial_Relation_64_masking2_rephrased2,val_Spatial_Relation_64,Is the hair dryer situated on the chair?,masking,8.0,val_Spatial_Relation_64_masking2
val_Spatial_Relation_64_masking2_rephrased3,val_Spatial_Relation_64,Is the hair dryer placed on the chair?,masking,8.0,val_Spatial_Relation_64_masking2
val_Spatial_Relation_64_masking2_rephrased4,val_Spatial_Relation_64,Is the hair dryer positioned on the chair?,masking,8.0,val_Spatial_Relation_64_masking2
val_Spatial_Relation_64_rotate1_rephrased1,val_Spatial_Relation_64,Is there a hair dryer located on the chair?,rotate,8.0,val_Spatial_Relation_64_rotate1
val_Spatial_Relation_64_rotate1_rephrased2,val_Spatial_Relation_64,Is the chair occupied by a hair dryer?,rotate,8.0,val_Spatial_Relation_64_rotate1
val_Spatial_Relation_64_rotate1_rephrased3,val_Spatial_Relation_64,Is a hair dryer sitting on the chair?,rotate,8.0,val_Spatial_Relation_64_rotate1
val_Spatial_Relation_64_rotate1_rephrased4,val_Spatial_Relation_64,Is there a hair dryer positioned on the chair?,rotate,8.0,val_Spatial_Relation_64_rotate1
val_Spatial_Relation_64_rotate2_rephrased1,val_Spatial_Relation_64,Is there a hair dryer located on the chair?,rotate,3.0,val_Spatial_Relation_64_rotate2
val_Spatial_Relation_64_rotate2_rephrased2,val_Spatial_Relation_64,Is the hair dryer sitting on the chair?,rotate,3.0,val_Spatial_Relation_64_rotate2
val_Spatial_Relation_64_rotate2_rephrased3,val_Spatial_Relation_64,Is the hair dryer positioned on the chair?,rotate,3.0,val_Spatial_Relation_64_rotate2
val_Spatial_Relation_64_rotate2_rephrased4,val_Spatial_Relation_64,Is the hair dryer placed on the chair?,rotate,3.0,val_Spatial_Relation_64_rotate2
val_Spatial_Relation_64_shift1_rephrased1,val_Spatial_Relation_64,Is the hair dryer located on the chair?,shift,8.0,val_Spatial_Relation_64_shift1
val_Spatial_Relation_64_shift1_rephrased2,val_Spatial_Relation_64,Is there a hair dryer sitting on the chair?,shift,8.0,val_Spatial_Relation_64_shift1
val_Spatial_Relation_64_shift1_rephrased3,val_Spatial_Relation_64,Is a hair dryer placed on the chair?,shift,8.0,val_Spatial_Relation_64_shift1
val_Spatial_Relation_64_shift1_rephrased4,val_Spatial_Relation_64,Is a hair dryer sitting on a chair?,shift,8.0,val_Spatial_Relation_64_shift1
val_Spatial_Relation_64_shift2_rephrased1,val_Spatial_Relation_64,Is there a hair dryer positioned on the chair?,shift,3.0,val_Spatial_Relation_64_shift2
val_Spatial_Relation_64_shift2_rephrased2,val_Spatial_Relation_64,Is the hair dryer currently located on the chair?,shift,3.0,val_Spatial_Relation_64_shift2
val_Spatial_Relation_64_shift2_rephrased3,val_Spatial_Relation_64,Is a hair dryer situated on the chair?,shift,3.0,val_Spatial_Relation_64_shift2
val_Spatial_Relation_64_shift2_rephrased4,val_Spatial_Relation_64,Is the hair dryer placed on the chair?,shift,3.0,val_Spatial_Relation_64_shift2
val_Spatial_Relation_64_bw1_rephrased1,val_Spatial_Relation_64,Is the hair dryer located on the chair?,bw,,val_Spatial_Relation_64_bw1
val_Spatial_Relation_64_bw1_rephrased2,val_Spatial_Relation_64,Is the hair dryer sitting on the chair?,bw,,val_Spatial_Relation_64_bw1
val_Spatial_Relation_64_bw1_rephrased3,val_Spatial_Relation_64,Is there a hair dryer placed on the chair?,bw,,val_Spatial_Relation_64_bw1
val_Spatial_Relation_64_bw1_rephrased4,val_Spatial_Relation_64,Is the hair dryer positioned on the chair?,bw,,val_Spatial_Relation_64_bw1
val_Spatial_Relation_64_bw2_rephrased1,val_Spatial_Relation_64,Is the hair dryer located on the chair?,bw,,val_Spatial_Relation_64_bw2
val_Spatial_Relation_64_bw2_rephrased2,val_Spatial_Relation_64,Is there a hair dryer sitting on the chair?,bw,,val_Spatial_Relation_64_bw2
val_Spatial_Relation_64_bw2_rephrased3,val_Spatial_Relation_64,Is the hair dryer positioned on the chair?,bw,,val_Spatial_Relation_64_bw2
val_Spatial_Relation_64_bw2_rephrased4,val_Spatial_Relation_64,Is the hair dryer placed on the chair?,bw,,val_Spatial_Relation_64_bw2
val_Spatial_Relation_65_contrast1_rephrased1,val_Spatial_Relation_65,Is the person a considerable distance from the hot dog?,contrast,8.0,val_Spatial_Relation_65_contrast1
val_Spatial_Relation_65_contrast1_rephrased2,val_Spatial_Relation_65,Is the hot dog relatively far from the person?,contrast,8.0,val_Spatial_Relation_65_contrast1
val_Spatial_Relation_65_contrast1_rephrased3,val_Spatial_Relation_65,How far away is the person from the hot dog?,contrast,8.0,val_Spatial_Relation_65_contrast1
val_Spatial_Relation_65_contrast1_rephrased4,val_Spatial_Relation_65,Is the hot dog situated at a distance from the person?,contrast,8.0,val_Spatial_Relation_65_contrast1
val_Spatial_Relation_65_contrast2_rephrased1,val_Spatial_Relation_65,Is the person a considerable distance from the hot dog?,contrast,5.0,val_Spatial_Relation_65_contrast2
val_Spatial_Relation_65_contrast2_rephrased2,val_Spatial_Relation_65,Is the hot dog located at a great distance from the person?,contrast,5.0,val_Spatial_Relation_65_contrast2
val_Spatial_Relation_65_contrast2_rephrased3,val_Spatial_Relation_65,How far away is the hot dog from the person?,contrast,5.0,val_Spatial_Relation_65_contrast2
val_Spatial_Relation_65_contrast2_rephrased4,val_Spatial_Relation_65,Is there a significant distance between the hot dog and the person?,contrast,5.0,val_Spatial_Relation_65_contrast2
val_Spatial_Relation_65_blur1_rephrased1,val_Spatial_Relation_65,Is the distance between the hot dog and the person considerable?,blur,8.0,val_Spatial_Relation_65_blur1
val_Spatial_Relation_65_blur1_rephrased2,val_Spatial_Relation_65,Is the hot dog located at a considerable distance from the person?,blur,8.0,val_Spatial_Relation_65_blur1
val_Spatial_Relation_65_blur1_rephrased3,val_Spatial_Relation_65,Is the person far away from the hot dog?,blur,8.0,val_Spatial_Relation_65_blur1
val_Spatial_Relation_65_blur1_rephrased4,val_Spatial_Relation_65,Is the hot dog positioned at a far distance from the person?,blur,8.0,val_Spatial_Relation_65_blur1
val_Spatial_Relation_65_blur2_rephrased1,val_Spatial_Relation_65,Is the person a considerable distance away from the hot dog?,blur,5.0,val_Spatial_Relation_65_blur2
val_Spatial_Relation_65_blur2_rephrased2,val_Spatial_Relation_65,Is the hot dog located at a great distance from the person?,blur,5.0,val_Spatial_Relation_65_blur2
val_Spatial_Relation_65_blur2_rephrased3,val_Spatial_Relation_65,How far away from the person is the hot dog situated?,blur,5.0,val_Spatial_Relation_65_blur2
val_Spatial_Relation_65_blur2_rephrased4,val_Spatial_Relation_65,Is the distance between the hot dog and the person considerable?,blur,5.0,val_Spatial_Relation_65_blur2
val_Spatial_Relation_65_noise1_rephrased1,val_Spatial_Relation_65,Is the distance between the hot dog and the person considerable?,noise,5.0,val_Spatial_Relation_65_noise1
val_Spatial_Relation_65_noise1_rephrased2,val_Spatial_Relation_65,Is the hot dog positioned at a considerable distance from the person?,noise,5.0,val_Spatial_Relation_65_noise1
val_Spatial_Relation_65_noise1_rephrased3,val_Spatial_Relation_65,Is the person far away from the hot dog?,noise,5.0,val_Spatial_Relation_65_noise1
val_Spatial_Relation_65_noise1_rephrased4,val_Spatial_Relation_65,Is the hot dog located at a far distance from the person?,noise,5.0,val_Spatial_Relation_65_noise1
val_Spatial_Relation_65_noise2_rephrased1,val_Spatial_Relation_65,Is the person and the hot dog separated by a considerable distance?,noise,6.0,val_Spatial_Relation_65_noise2
val_Spatial_Relation_65_noise2_rephrased2,val_Spatial_Relation_65,Is the hot dog located at a great distance from the person?,noise,6.0,val_Spatial_Relation_65_noise2
val_Spatial_Relation_65_noise2_rephrased3,val_Spatial_Relation_65,How far away is the hot dog from the person?,noise,6.0,val_Spatial_Relation_65_noise2
val_Spatial_Relation_65_noise2_rephrased4,val_Spatial_Relation_65,Is the hot dog at a significant distance from the person?,noise,6.0,val_Spatial_Relation_65_noise2
val_Spatial_Relation_65_masking1_rephrased1,val_Spatial_Relation_65,Is the distance between the hot dog and the person considerable?,masking,5.0,val_Spatial_Relation_65_masking1
val_Spatial_Relation_65_masking1_rephrased2,val_Spatial_Relation_65,Is the hot dog located at a considerable distance from the person?,masking,5.0,val_Spatial_Relation_65_masking1
val_Spatial_Relation_65_masking1_rephrased3,val_Spatial_Relation_65,Is the person far away from the hot dog?,masking,5.0,val_Spatial_Relation_65_masking1
val_Spatial_Relation_65_masking1_rephrased4,val_Spatial_Relation_65,Is the hot dog situated at a far distance from the person?,masking,5.0,val_Spatial_Relation_65_masking1
val_Spatial_Relation_65_masking2_rephrased1,val_Spatial_Relation_65,Is the person a considerable distance from the hot dog?,masking,6.0,val_Spatial_Relation_65_masking2
val_Spatial_Relation_65_masking2_rephrased2,val_Spatial_Relation_65,Is the hot dog located at a great distance from the person?,masking,6.0,val_Spatial_Relation_65_masking2
val_Spatial_Relation_65_masking2_rephrased3,val_Spatial_Relation_65,Is there a significant gap between the person and the hot dog?,masking,6.0,val_Spatial_Relation_65_masking2
val_Spatial_Relation_65_masking2_rephrased4,val_Spatial_Relation_65,Is the person far removed from the hot dog?,masking,6.0,val_Spatial_Relation_65_masking2
val_Spatial_Relation_65_rotate1_rephrased1,val_Spatial_Relation_65,Is the person far away from the hot dog?,rotate,8.0,val_Spatial_Relation_65_rotate1
val_Spatial_Relation_65_rotate1_rephrased2,val_Spatial_Relation_65,Is the hot dog at a considerable distance from the person?,rotate,8.0,val_Spatial_Relation_65_rotate1
val_Spatial_Relation_65_rotate1_rephrased3,val_Spatial_Relation_65,Is the person a long way from the hot dog?,rotate,8.0,val_Spatial_Relation_65_rotate1
val_Spatial_Relation_65_rotate1_rephrased4,val_Spatial_Relation_65,Is the distance between the person and the hot dog considerable?,rotate,8.0,val_Spatial_Relation_65_rotate1
val_Spatial_Relation_65_rotate2_rephrased1,val_Spatial_Relation_65,Is the person a significant distance away from the hot dog?,rotate,5.0,val_Spatial_Relation_65_rotate2
val_Spatial_Relation_65_rotate2_rephrased2,val_Spatial_Relation_65,Is the hot dog at a considerable distance from the person?,rotate,5.0,val_Spatial_Relation_65_rotate2
val_Spatial_Relation_65_rotate2_rephrased3,val_Spatial_Relation_65,Is the person far away from the hot dog?,rotate,5.0,val_Spatial_Relation_65_rotate2
val_Spatial_Relation_65_rotate2_rephrased4,val_Spatial_Relation_65,Is the distance between the person and the hot dog considerable?,rotate,5.0,val_Spatial_Relation_65_rotate2
val_Spatial_Relation_65_shift1_rephrased1,val_Spatial_Relation_65,Is the person far away from the hot dog?,shift,8.0,val_Spatial_Relation_65_shift1
val_Spatial_Relation_65_shift1_rephrased2,val_Spatial_Relation_65,Is the distance between the person and the hot dog considerable?,shift,8.0,val_Spatial_Relation_65_shift1
val_Spatial_Relation_65_shift1_rephrased3,val_Spatial_Relation_65,How far is the hot dog from the person?,shift,8.0,val_Spatial_Relation_65_shift1
val_Spatial_Relation_65_shift1_rephrased4,val_Spatial_Relation_65,Is the hot dog located at a considerable distance from the person?,shift,8.0,val_Spatial_Relation_65_shift1
val_Spatial_Relation_65_shift2_rephrased1,val_Spatial_Relation_65,Is the person and the hot dog separated by a considerable distance?,shift,5.0,val_Spatial_Relation_65_shift2
val_Spatial_Relation_65_shift2_rephrased2,val_Spatial_Relation_65,Is the hot dog at a significant distance from the person?,shift,5.0,val_Spatial_Relation_65_shift2
val_Spatial_Relation_65_shift2_rephrased3,val_Spatial_Relation_65,Is there a considerable gap between the hot dog and the person?,shift,5.0,val_Spatial_Relation_65_shift2
val_Spatial_Relation_65_shift2_rephrased4,val_Spatial_Relation_65,Is the distance between the hot dog and the person quite large?,shift,5.0,val_Spatial_Relation_65_shift2
val_Spatial_Relation_65_bw1_rephrased1,val_Spatial_Relation_65,Is the distance between the hot dog and the person considerable?,bw,,val_Spatial_Relation_65_bw1
val_Spatial_Relation_65_bw1_rephrased2,val_Spatial_Relation_65,Is the hot dog located at a considerable distance from the person?,bw,,val_Spatial_Relation_65_bw1
val_Spatial_Relation_65_bw1_rephrased3,val_Spatial_Relation_65,Is the person far away from the hot dog?,bw,,val_Spatial_Relation_65_bw1
val_Spatial_Relation_65_bw1_rephrased4,val_Spatial_Relation_65,Is the hot dog positioned at a far distance from the person?,bw,,val_Spatial_Relation_65_bw1
val_Spatial_Relation_65_bw2_rephrased1,val_Spatial_Relation_65,Is the person and the hot dog separated by a considerable distance?,bw,,val_Spatial_Relation_65_bw2
val_Spatial_Relation_65_bw2_rephrased2,val_Spatial_Relation_65,Is the hot dog located at a far-off position from the person?,bw,,val_Spatial_Relation_65_bw2
val_Spatial_Relation_65_bw2_rephrased3,val_Spatial_Relation_65,How far is the hot dog from the person's current location?,bw,,val_Spatial_Relation_65_bw2
val_Spatial_Relation_65_bw2_rephrased4,val_Spatial_Relation_65,Is the hot dog positioned at a distant location relative to the person?,bw,,val_Spatial_Relation_65_bw2
val_Spatial_Relation_66_contrast1_rephrased1,val_Spatial_Relation_66,Is the umbrella situated to the rear of the cat?,contrast,4.0,val_Spatial_Relation_66_contrast1
