question,id,audio_path,optionA,optionB,optionC,optionD,correct,source_wavs,source_categories,orig_idx,idx
How many separate sound categories are there in this audio file?,145,audios/145.wav,3,2,1,4,B,"['/home/data/ESC-50/ESC-50-master/audio/1-4211-A-12.wav', '/home/data/ESC-50/ESC-50-master/audio/1-4211-A-12.wav', '/home/data/ESC-50/ESC-50-master/audio/2-99955-A-7.wav', '/home/data/ESC-50/ESC-50-master/audio/1-4211-A-12.wav']","['crackling_fire', 'crackling_fire', 'insects', 'crackling_fire']",145,145_rephrased8
What is the total count of distinct sound categories in this audio file?,145,audios/145.wav,3,2,1,4,B,"['/home/data/ESC-50/ESC-50-master/audio/1-4211-A-12.wav', '/home/data/ESC-50/ESC-50-master/audio/1-4211-A-12.wav', '/home/data/ESC-50/ESC-50-master/audio/2-99955-A-7.wav', '/home/data/ESC-50/ESC-50-master/audio/1-4211-A-12.wav']","['crackling_fire', 'crackling_fire', 'insects', 'crackling_fire']",145,145_rephrased9
How many distinct sound categories are included in this audio file?,145,audios/145.wav,3,2,1,4,B,"['/home/data/ESC-50/ESC-50-master/audio/1-4211-A-12.wav', '/home/data/ESC-50/ESC-50-master/audio/1-4211-A-12.wav', '/home/data/ESC-50/ESC-50-master/audio/2-99955-A-7.wav', '/home/data/ESC-50/ESC-50-master/audio/1-4211-A-12.wav']","['crackling_fire', 'crackling_fire', 'insects', 'crackling_fire']",145,145_rephrased10
Identify the distinct sound sources present within this audio recording.,146,audios/146.wav,3,1,2,0,B,"['/home/data/ESC-50/ESC-50-master/audio/5-156026-D-4.wav', '/home/data/ESC-50/ESC-50-master/audio/5-156026-D-4.wav']","['frog', 'frog']",146,146_rephrased1
Count the individual sound sources featured in this recording.,146,audios/146.wav,3,1,2,0,B,"['/home/data/ESC-50/ESC-50-master/audio/5-156026-D-4.wav', '/home/data/ESC-50/ESC-50-master/audio/5-156026-D-4.wav']","['frog', 'frog']",146,146_rephrased2
What is the total number of different sound sources in this recording?,146,audios/146.wav,3,1,2,0,B,"['/home/data/ESC-50/ESC-50-master/audio/5-156026-D-4.wav', '/home/data/ESC-50/ESC-50-master/audio/5-156026-D-4.wav']","['frog', 'frog']",146,146_rephrased3
How many unique sound sources can be found in this audio recording?,146,audios/146.wav,3,1,2,0,B,"['/home/data/ESC-50/ESC-50-master/audio/5-156026-D-4.wav', '/home/data/ESC-50/ESC-50-master/audio/5-156026-D-4.wav']","['frog', 'frog']",146,146_rephrased4
Determine the count of distinct sound sources in this recording.,146,audios/146.wav,3,1,2,0,B,"['/home/data/ESC-50/ESC-50-master/audio/5-156026-D-4.wav', '/home/data/ESC-50/ESC-50-master/audio/5-156026-D-4.wav']","['frog', 'frog']",146,146_rephrased5
Find the number of separate sound sources present in this recording.,146,audios/146.wav,3,1,2,0,B,"['/home/data/ESC-50/ESC-50-master/audio/5-156026-D-4.wav', '/home/data/ESC-50/ESC-50-master/audio/5-156026-D-4.wav']","['frog', 'frog']",146,146_rephrased6
Identify and count the distinct sound sources within this recording.,146,audios/146.wav,3,1,2,0,B,"['/home/data/ESC-50/ESC-50-master/audio/5-156026-D-4.wav', '/home/data/ESC-50/ESC-50-master/audio/5-156026-D-4.wav']","['frog', 'frog']",146,146_rephrased7
What is the number of distinct sound sources in this recording?,146,audios/146.wav,3,1,2,0,B,"['/home/data/ESC-50/ESC-50-master/audio/5-156026-D-4.wav', '/home/data/ESC-50/ESC-50-master/audio/5-156026-D-4.wav']","['frog', 'frog']",146,146_rephrased8
Count the number of unique sound sources in this audio recording.,146,audios/146.wav,3,1,2,0,B,"['/home/data/ESC-50/ESC-50-master/audio/5-156026-D-4.wav', '/home/data/ESC-50/ESC-50-master/audio/5-156026-D-4.wav']","['frog', 'frog']",146,146_rephrased9
Determine the quantity of different sound sources in this recording.,146,audios/146.wav,3,1,2,0,B,"['/home/data/ESC-50/ESC-50-master/audio/5-156026-D-4.wav', '/home/data/ESC-50/ESC-50-master/audio/5-156026-D-4.wav']","['frog', 'frog']",146,146_rephrased10
What is the total number of distinct sound sources present in the audio?,147,audios/147.wav,4,2,3,1,B,"['/home/data/ESC-50/ESC-50-master/audio/1-103298-A-9.wav', '/home/data/ESC-50/ESC-50-master/audio/5-253101-B-49.wav']","['crow', 'hand_saw']",147,147_rephrased1
How many different sound sources can be identified within the audio?,147,audios/147.wav,4,2,3,1,B,"['/home/data/ESC-50/ESC-50-master/audio/1-103298-A-9.wav', '/home/data/ESC-50/ESC-50-master/audio/5-253101-B-49.wav']","['crow', 'hand_saw']",147,147_rephrased2
How many distinct sound sources are contained within the audio file?,147,audios/147.wav,4,2,3,1,B,"['/home/data/ESC-50/ESC-50-master/audio/1-103298-A-9.wav', '/home/data/ESC-50/ESC-50-master/audio/5-253101-B-49.wav']","['crow', 'hand_saw']",147,147_rephrased3
What is the count of separate sound sources in the audio?,147,audios/147.wav,4,2,3,1,B,"['/home/data/ESC-50/ESC-50-master/audio/1-103298-A-9.wav', '/home/data/ESC-50/ESC-50-master/audio/5-253101-B-49.wav']","['crow', 'hand_saw']",147,147_rephrased4
How many unique sound sources are included in the audio recording?,147,audios/147.wav,4,2,3,1,B,"['/home/data/ESC-50/ESC-50-master/audio/1-103298-A-9.wav', '/home/data/ESC-50/ESC-50-master/audio/5-253101-B-49.wav']","['crow', 'hand_saw']",147,147_rephrased5
What is the number of separate sound sources that are present in the audio?,147,audios/147.wav,4,2,3,1,B,"['/home/data/ESC-50/ESC-50-master/audio/1-103298-A-9.wav', '/home/data/ESC-50/ESC-50-master/audio/5-253101-B-49.wav']","['crow', 'hand_saw']",147,147_rephrased6
How many distinct sound sources are included in the audio content?,147,audios/147.wav,4,2,3,1,B,"['/home/data/ESC-50/ESC-50-master/audio/1-103298-A-9.wav', '/home/data/ESC-50/ESC-50-master/audio/5-253101-B-49.wav']","['crow', 'hand_saw']",147,147_rephrased7
What is the total number of separate sound sources found in the audio?,147,audios/147.wav,4,2,3,1,B,"['/home/data/ESC-50/ESC-50-master/audio/1-103298-A-9.wav', '/home/data/ESC-50/ESC-50-master/audio/5-253101-B-49.wav']","['crow', 'hand_saw']",147,147_rephrased8
How many individual sound sources are included in the audio?,147,audios/147.wav,4,2,3,1,B,"['/home/data/ESC-50/ESC-50-master/audio/1-103298-A-9.wav', '/home/data/ESC-50/ESC-50-master/audio/5-253101-B-49.wav']","['crow', 'hand_saw']",147,147_rephrased9
What is the number of distinct sound sources that comprise the audio?,147,audios/147.wav,4,2,3,1,B,"['/home/data/ESC-50/ESC-50-master/audio/1-103298-A-9.wav', '/home/data/ESC-50/ESC-50-master/audio/5-253101-B-49.wav']","['crow', 'hand_saw']",147,147_rephrased10
What is the overall count of distinct sound types present in this audio?,148,audios/148.wav,2,3,1,4,A,"['/home/data/ESC-50/ESC-50-master/audio/1-28135-B-11.wav', '/home/data/ESC-50/ESC-50-master/audio/2-160128-A-7.wav']","['sea_waves', 'insects']",148,148_rephrased1
What is the total number of different sound types found in this audio?,148,audios/148.wav,2,3,1,4,A,"['/home/data/ESC-50/ESC-50-master/audio/1-28135-B-11.wav', '/home/data/ESC-50/ESC-50-master/audio/2-160128-A-7.wav']","['sea_waves', 'insects']",148,148_rephrased2
How many distinct sound types are there in this audio?,148,audios/148.wav,2,3,1,4,A,"['/home/data/ESC-50/ESC-50-master/audio/1-28135-B-11.wav', '/home/data/ESC-50/ESC-50-master/audio/2-160128-A-7.wav']","['sea_waves', 'insects']",148,148_rephrased3
What is the total count of unique sound types present within this audio?,148,audios/148.wav,2,3,1,4,A,"['/home/data/ESC-50/ESC-50-master/audio/1-28135-B-11.wav', '/home/data/ESC-50/ESC-50-master/audio/2-160128-A-7.wav']","['sea_waves', 'insects']",148,148_rephrased4
What is the number of different sound types that can be identified in this audio?,148,audios/148.wav,2,3,1,4,A,"['/home/data/ESC-50/ESC-50-master/audio/1-28135-B-11.wav', '/home/data/ESC-50/ESC-50-master/audio/2-160128-A-7.wav']","['sea_waves', 'insects']",148,148_rephrased5
How many distinct sound types exist in this audio?,148,audios/148.wav,2,3,1,4,A,"['/home/data/ESC-50/ESC-50-master/audio/1-28135-B-11.wav', '/home/data/ESC-50/ESC-50-master/audio/2-160128-A-7.wav']","['sea_waves', 'insects']",148,148_rephrased6
What is the total count of distinct sound types that are present in this audio?,148,audios/148.wav,2,3,1,4,A,"['/home/data/ESC-50/ESC-50-master/audio/1-28135-B-11.wav', '/home/data/ESC-50/ESC-50-master/audio/2-160128-A-7.wav']","['sea_waves', 'insects']",148,148_rephrased7
What is the overall number of different sound types found within this audio?,148,audios/148.wav,2,3,1,4,A,"['/home/data/ESC-50/ESC-50-master/audio/1-28135-B-11.wav', '/home/data/ESC-50/ESC-50-master/audio/2-160128-A-7.wav']","['sea_waves', 'insects']",148,148_rephrased8
What is the total count of different sound types present in this audio?,148,audios/148.wav,2,3,1,4,A,"['/home/data/ESC-50/ESC-50-master/audio/1-28135-B-11.wav', '/home/data/ESC-50/ESC-50-master/audio/2-160128-A-7.wav']","['sea_waves', 'insects']",148,148_rephrased9
How many unique sound sources are present in the audio file?,150,audios/150.wav,1,3,0,2,A,"['/home/data/ESC-50/ESC-50-master/audio/1-43807-B-47.wav', '/home/data/ESC-50/ESC-50-master/audio/1-43807-B-47.wav', '/home/data/ESC-50/ESC-50-master/audio/1-43807-B-47.wav', '/home/data/ESC-50/ESC-50-master/audio/1-43807-B-47.wav', '/home/data/ESC-50/ESC-50-master/audio/1-43807-B-47.wav']","['airplane', 'airplane', 'airplane', 'airplane', 'airplane']",150,150_rephrased1
What is the count of distinct sound sources within the audio file?,150,audios/150.wav,1,3,0,2,A,"['/home/data/ESC-50/ESC-50-master/audio/1-43807-B-47.wav', '/home/data/ESC-50/ESC-50-master/audio/1-43807-B-47.wav', '/home/data/ESC-50/ESC-50-master/audio/1-43807-B-47.wav', '/home/data/ESC-50/ESC-50-master/audio/1-43807-B-47.wav', '/home/data/ESC-50/ESC-50-master/audio/1-43807-B-47.wav']","['airplane', 'airplane', 'airplane', 'airplane', 'airplane']",150,150_rephrased2
What number of different sound sources can be identified in the audio file?,150,audios/150.wav,1,3,0,2,A,"['/home/data/ESC-50/ESC-50-master/audio/1-43807-B-47.wav', '/home/data/ESC-50/ESC-50-master/audio/1-43807-B-47.wav', '/home/data/ESC-50/ESC-50-master/audio/1-43807-B-47.wav', '/home/data/ESC-50/ESC-50-master/audio/1-43807-B-47.wav', '/home/data/ESC-50/ESC-50-master/audio/1-43807-B-47.wav']","['airplane', 'airplane', 'airplane', 'airplane', 'airplane']",150,150_rephrased3
What is the total number of distinct sound sources found in the audio file?,150,audios/150.wav,1,3,0,2,A,"['/home/data/ESC-50/ESC-50-master/audio/1-43807-B-47.wav', '/home/data/ESC-50/ESC-50-master/audio/1-43807-B-47.wav', '/home/data/ESC-50/ESC-50-master/audio/1-43807-B-47.wav', '/home/data/ESC-50/ESC-50-master/audio/1-43807-B-47.wav', '/home/data/ESC-50/ESC-50-master/audio/1-43807-B-47.wav']","['airplane', 'airplane', 'airplane', 'airplane', 'airplane']",150,150_rephrased4
How many distinct sound sources are contained in the audio file?,150,audios/150.wav,1,3,0,2,A,"['/home/data/ESC-50/ESC-50-master/audio/1-43807-B-47.wav', '/home/data/ESC-50/ESC-50-master/audio/1-43807-B-47.wav', '/home/data/ESC-50/ESC-50-master/audio/1-43807-B-47.wav', '/home/data/ESC-50/ESC-50-master/audio/1-43807-B-47.wav', '/home/data/ESC-50/ESC-50-master/audio/1-43807-B-47.wav']","['airplane', 'airplane', 'airplane', 'airplane', 'airplane']",150,150_rephrased5
What is the count of distinct sound sources that can be detected in the audio file?,150,audios/150.wav,1,3,0,2,A,"['/home/data/ESC-50/ESC-50-master/audio/1-43807-B-47.wav', '/home/data/ESC-50/ESC-50-master/audio/1-43807-B-47.wav', '/home/data/ESC-50/ESC-50-master/audio/1-43807-B-47.wav', '/home/data/ESC-50/ESC-50-master/audio/1-43807-B-47.wav', '/home/data/ESC-50/ESC-50-master/audio/1-43807-B-47.wav']","['airplane', 'airplane', 'airplane', 'airplane', 'airplane']",150,150_rephrased6
What is the number of different sound sources that are present in the audio file?,150,audios/150.wav,1,3,0,2,A,"['/home/data/ESC-50/ESC-50-master/audio/1-43807-B-47.wav', '/home/data/ESC-50/ESC-50-master/audio/1-43807-B-47.wav', '/home/data/ESC-50/ESC-50-master/audio/1-43807-B-47.wav', '/home/data/ESC-50/ESC-50-master/audio/1-43807-B-47.wav', '/home/data/ESC-50/ESC-50-master/audio/1-43807-B-47.wav']","['airplane', 'airplane', 'airplane', 'airplane', 'airplane']",150,150_rephrased7
What is the quantity of distinct sound sources that are found in the audio file?,150,audios/150.wav,1,3,0,2,A,"['/home/data/ESC-50/ESC-50-master/audio/1-43807-B-47.wav', '/home/data/ESC-50/ESC-50-master/audio/1-43807-B-47.wav', '/home/data/ESC-50/ESC-50-master/audio/1-43807-B-47.wav', '/home/data/ESC-50/ESC-50-master/audio/1-43807-B-47.wav', '/home/data/ESC-50/ESC-50-master/audio/1-43807-B-47.wav']","['airplane', 'airplane', 'airplane', 'airplane', 'airplane']",150,150_rephrased8
What is the total count of distinct sound sources in the audio file?,150,audios/150.wav,1,3,0,2,A,"['/home/data/ESC-50/ESC-50-master/audio/1-43807-B-47.wav', '/home/data/ESC-50/ESC-50-master/audio/1-43807-B-47.wav', '/home/data/ESC-50/ESC-50-master/audio/1-43807-B-47.wav', '/home/data/ESC-50/ESC-50-master/audio/1-43807-B-47.wav', '/home/data/ESC-50/ESC-50-master/audio/1-43807-B-47.wav']","['airplane', 'airplane', 'airplane', 'airplane', 'airplane']",150,150_rephrased9
What is the number of distinct sound sources that can be found in the audio file?,150,audios/150.wav,1,3,0,2,A,"['/home/data/ESC-50/ESC-50-master/audio/1-43807-B-47.wav', '/home/data/ESC-50/ESC-50-master/audio/1-43807-B-47.wav', '/home/data/ESC-50/ESC-50-master/audio/1-43807-B-47.wav', '/home/data/ESC-50/ESC-50-master/audio/1-43807-B-47.wav', '/home/data/ESC-50/ESC-50-master/audio/1-43807-B-47.wav']","['airplane', 'airplane', 'airplane', 'airplane', 'airplane']",150,150_rephrased10
What is the total number of distinct sound types present in this recording?,151,audios/151.wav,4,2,1,3,B,"['/home/data/ESC-50/ESC-50-master/audio/3-253084-B-2.wav', '/home/data/ESC-50/ESC-50-master/audio/5-221529-A-39.wav', '/home/data/ESC-50/ESC-50-master/audio/5-221529-A-39.wav', '/home/data/ESC-50/ESC-50-master/audio/3-253084-B-2.wav', '/home/data/ESC-50/ESC-50-master/audio/3-253084-B-2.wav']","['pig', 'glass_breaking', 'glass_breaking', 'pig', 'pig']",151,151_rephrased1
How many distinct sound types can be found in this recording?,151,audios/151.wav,4,2,1,3,B,"['/home/data/ESC-50/ESC-50-master/audio/3-253084-B-2.wav', '/home/data/ESC-50/ESC-50-master/audio/5-221529-A-39.wav', '/home/data/ESC-50/ESC-50-master/audio/5-221529-A-39.wav', '/home/data/ESC-50/ESC-50-master/audio/3-253084-B-2.wav', '/home/data/ESC-50/ESC-50-master/audio/3-253084-B-2.wav']","['pig', 'glass_breaking', 'glass_breaking', 'pig', 'pig']",151,151_rephrased2
Can we identify a total of different sound types in this recording?,151,audios/151.wav,4,2,1,3,B,"['/home/data/ESC-50/ESC-50-master/audio/3-253084-B-2.wav', '/home/data/ESC-50/ESC-50-master/audio/5-221529-A-39.wav', '/home/data/ESC-50/ESC-50-master/audio/5-221529-A-39.wav', '/home/data/ESC-50/ESC-50-master/audio/3-253084-B-2.wav', '/home/data/ESC-50/ESC-50-master/audio/3-253084-B-2.wav']","['pig', 'glass_breaking', 'glass_breaking', 'pig', 'pig']",151,151_rephrased3
How many separate sound types can be distinguished in this recording?,151,audios/151.wav,4,2,1,3,B,"['/home/data/ESC-50/ESC-50-master/audio/3-253084-B-2.wav', '/home/data/ESC-50/ESC-50-master/audio/5-221529-A-39.wav', '/home/data/ESC-50/ESC-50-master/audio/5-221529-A-39.wav', '/home/data/ESC-50/ESC-50-master/audio/3-253084-B-2.wav', '/home/data/ESC-50/ESC-50-master/audio/3-253084-B-2.wav']","['pig', 'glass_breaking', 'glass_breaking', 'pig', 'pig']",151,151_rephrased4
What is the total count of different sound types in this recording?,151,audios/151.wav,4,2,1,3,B,"['/home/data/ESC-50/ESC-50-master/audio/3-253084-B-2.wav', '/home/data/ESC-50/ESC-50-master/audio/5-221529-A-39.wav', '/home/data/ESC-50/ESC-50-master/audio/5-221529-A-39.wav', '/home/data/ESC-50/ESC-50-master/audio/3-253084-B-2.wav', '/home/data/ESC-50/ESC-50-master/audio/3-253084-B-2.wav']","['pig', 'glass_breaking', 'glass_breaking', 'pig', 'pig']",151,151_rephrased5
Are there multiple distinct sound types present in this recording?,151,audios/151.wav,4,2,1,3,B,"['/home/data/ESC-50/ESC-50-master/audio/3-253084-B-2.wav', '/home/data/ESC-50/ESC-50-master/audio/5-221529-A-39.wav', '/home/data/ESC-50/ESC-50-master/audio/5-221529-A-39.wav', '/home/data/ESC-50/ESC-50-master/audio/3-253084-B-2.wav', '/home/data/ESC-50/ESC-50-master/audio/3-253084-B-2.wav']","['pig', 'glass_breaking', 'glass_breaking', 'pig', 'pig']",151,151_rephrased6
Can we count the total number of different sound types in this recording?,151,audios/151.wav,4,2,1,3,B,"['/home/data/ESC-50/ESC-50-master/audio/3-253084-B-2.wav', '/home/data/ESC-50/ESC-50-master/audio/5-221529-A-39.wav', '/home/data/ESC-50/ESC-50-master/audio/5-221529-A-39.wav', '/home/data/ESC-50/ESC-50-master/audio/3-253084-B-2.wav', '/home/data/ESC-50/ESC-50-master/audio/3-253084-B-2.wav']","['pig', 'glass_breaking', 'glass_breaking', 'pig', 'pig']",151,151_rephrased7
How many different sound types can be identified within this recording?,151,audios/151.wav,4,2,1,3,B,"['/home/data/ESC-50/ESC-50-master/audio/3-253084-B-2.wav', '/home/data/ESC-50/ESC-50-master/audio/5-221529-A-39.wav', '/home/data/ESC-50/ESC-50-master/audio/5-221529-A-39.wav', '/home/data/ESC-50/ESC-50-master/audio/3-253084-B-2.wav', '/home/data/ESC-50/ESC-50-master/audio/3-253084-B-2.wav']","['pig', 'glass_breaking', 'glass_breaking', 'pig', 'pig']",151,151_rephrased8
What is the number of different sound types that can be found in this recording?,151,audios/151.wav,4,2,1,3,B,"['/home/data/ESC-50/ESC-50-master/audio/3-253084-B-2.wav', '/home/data/ESC-50/ESC-50-master/audio/5-221529-A-39.wav', '/home/data/ESC-50/ESC-50-master/audio/5-221529-A-39.wav', '/home/data/ESC-50/ESC-50-master/audio/3-253084-B-2.wav', '/home/data/ESC-50/ESC-50-master/audio/3-253084-B-2.wav']","['pig', 'glass_breaking', 'glass_breaking', 'pig', 'pig']",151,151_rephrased9
How many distinct sound types are present in this recording?,151,audios/151.wav,4,2,1,3,B,"['/home/data/ESC-50/ESC-50-master/audio/3-253084-B-2.wav', '/home/data/ESC-50/ESC-50-master/audio/5-221529-A-39.wav', '/home/data/ESC-50/ESC-50-master/audio/5-221529-A-39.wav', '/home/data/ESC-50/ESC-50-master/audio/3-253084-B-2.wav', '/home/data/ESC-50/ESC-50-master/audio/3-253084-B-2.wav']","['pig', 'glass_breaking', 'glass_breaking', 'pig', 'pig']",151,151_rephrased10
What is the overall count of distinct sounds present in this audio recording?,154,audios/154.wav,3,0,1,2,C,"['/home/data/ESC-50/ESC-50-master/audio/1-62850-A-38.wav', '/home/data/ESC-50/ESC-50-master/audio/1-62850-A-38.wav', '/home/data/ESC-50/ESC-50-master/audio/1-62850-A-38.wav', '/home/data/ESC-50/ESC-50-master/audio/1-62850-A-38.wav']","['clock_tick', 'clock_tick', 'clock_tick', 'clock_tick']",154,154_rephrased1
What is the total quantity of different sounds audible in this audio clip?,154,audios/154.wav,3,0,1,2,C,"['/home/data/ESC-50/ESC-50-master/audio/1-62850-A-38.wav', '/home/data/ESC-50/ESC-50-master/audio/1-62850-A-38.wav', '/home/data/ESC-50/ESC-50-master/audio/1-62850-A-38.wav', '/home/data/ESC-50/ESC-50-master/audio/1-62850-A-38.wav']","['clock_tick', 'clock_tick', 'clock_tick', 'clock_tick']",154,154_rephrased2
